DATE,품목명,총반입량,전일,전년,서울청과,농협,중앙청과,동화청과,한국청과,대아청과
2023-08-26,감자,178,223,288,45,1,16,71,45,0
2023-08-25,감자,224,279,282,25,15,21,69,93,0
2023-08-24,감자,278,235,263,77,2,34,93,73,0
2023-08-23,감자,235,271,209,36,6,39,97,57,0
2023-08-22,감자,271,220,300,62,5,70,90,44,0
2023-08-21,감자,221,0,0,36,27,36,62,59,0
2023-08-19,감자,224,232,244,38,1,27,86,72,0
2023-08-18,감자,231,307,241,80,14,22,58,58,0
2023-08-17,감자,308,308,281,65,3,58,107,74,0
2023-08-16,감자,309,267,256,85,6,37,94,86,0
2023-08-15,감자,266,282,272,65,7,33,65,97,0
2023-08-14,감자,283,0,0,65,19,30,98,70,0
2023-08-12,감자,194,200,176,45,7,20,85,37,0
2023-08-11,감자,201,206,216,46,3,38,78,35,0
2023-08-10,감자,206,246,198,58,4,4,82,58,0
2023-08-09,감자,246,315,361,50,1,42,55,98,0
2023-08-08,감자,315,337,300,66,25,36,93,95,0
2023-08-07,감자,337,0,0,67,5,68,113,84,0
2023-08-04,감자,176,238,209,59,3,6,77,30,0
2023-08-03,감자,238,172,183,50,0,23,102,63,0
2023-08-02,감자,173,216,193,49,5,23,44,51,0
2023-08-01,감자,217,213,175,39,3,53,55,66,0
2023-07-31,감자,213,0,0,50,11,13,62,77,0
2023-07-29,감자,149,190,222,28,3,17,63,38,0
2023-07-28,감자,191,260,234,56,9,27,40,58,0
2023-07-27,감자,260,249,258,52,5,39,93,71,0
2023-07-26,감자,249,347,265,55,5,38,70,81,0
2023-07-25,감자,347,294,257,85,31,38,109,84,0
2023-07-24,감자,294,0,0,90,21,15,117,51,0
2023-07-22,감자,194,239,208,55,5,12,73,49,0
2023-07-21,감자,239,200,179,73,5,10,79,72,0
2023-07-20,감자,200,254,225,82,5,10,56,47,0
2023-07-19,감자,253,230,171,85,13,14,62,80,0
2023-07-18,감자,230,167,217,68,4,18,86,54,0
2023-07-17,감자,166,0,0,50,5,8,53,51,0
2023-07-15,감자,91,163,225,21,1,1,41,27,0
2023-07-14,감자,164,245,274,27,4,19,67,46,0
2023-07-13,감자,245,248,304,54,6,44,65,76,0
2023-07-12,감자,248,287,251,57,12,10,72,97,0
2023-07-11,감자,286,266,159,67,22,20,100,78,0
2023-07-10,감자,266,0,0,63,10,19,104,70,0
2023-07-08,감자,222,249,212,44,16,17,82,63,0
2023-07-07,감자,249,308,296,61,23,27,83,55,0
2023-07-06,감자,307,203,347,70,17,27,107,87,0
2023-07-05,감자,202,243,345,31,13,17,70,72,0
2023-07-04,감자,243,281,320,16,22,14,96,95,0
2023-07-03,감자,281,0,0,25,13,38,119,86,0
2023-07-01,감자,227,242,246,21,23,45,76,62,0
2023-06-30,감자,242,393,351,38,14,13,109,68,0
2023-06-29,감자,393,506,473,71,18,39,120,145,0
2023-06-28,감자,505,434,367,73,32,65,190,146,0
2023-06-27,감자,435,632,362,107,36,49,116,126,0
2023-06-26,감자,632,0,0,84,37,56,229,226,0
2023-06-24,감자,378,295,262,60,26,25,154,113,0
2023-06-23,감자,295,193,378,46,28,32,73,116,0
2023-06-22,감자,194,379,424,31,10,29,65,58,0
2023-06-21,감자,379,532,604,49,23,43,121,143,0
2023-06-20,감자,532,590,640,98,33,53,159,189,0
2023-06-19,감자,590,0,0,82,38,68,173,229,0
2023-06-17,감자,410,479,415,64,36,60,130,120,0
2023-06-16,감자,478,591,262,54,29,61,170,165,0
2023-06-15,감자,591,518,315,116,41,59,227,148,0
2023-06-14,감자,519,478,440,79,28,89,177,145,0
2023-06-13,감자,478,489,615,82,19,64,172,141,0
2023-06-12,감자,489,0,0,54,38,82,134,181,0
2023-06-10,감자,400,382,434,66,18,44,125,147,0
2023-06-09,감자,381,586,415,34,15,51,148,134,0
2023-06-08,감자,587,609,475,117,29,71,195,174,0
2023-06-07,감자,608,722,255,84,23,67,226,209,0
2023-06-06,감자,723,794,264,142,8,99,257,216,0
2023-06-05,감자,794,0,0,127,21,107,280,259,0
2023-06-03,감자,365,308,479,45,6,42,146,126,0
2023-06-02,감자,308,223,477,39,2,43,142,82,0
2023-06-01,감자,224,198,382,20,8,48,88,59,0
2023-05-31,감자,197,172,329,18,12,26,53,89,0
2023-05-30,감자,172,333,470,20,3,33,73,43,0
2023-05-29,감자,334,0,0,52,1,31,127,122,0
2023-05-27,감자,404,460,406,89,2,31,144,139,0
2023-05-26,감자,460,429,382,74,9,69,197,111,0
2023-05-25,감자,430,385,361,84,8,41,157,139,0
2023-05-24,감자,385,271,402,98,9,68,131,79,0
2023-05-23,감자,270,330,349,59,7,26,121,58,0
2023-05-22,감자,331,0,0,61,12,43,109,105,0
2023-05-20,감자,232,285,353,49,11,47,76,49,0
2023-05-19,감자,286,392,299,20,1,52,109,103,0
2023-05-18,감자,391,356,320,55,10,44,163,120,0
2023-05-17,감자,357,366,367,58,0,67,131,100,0
2023-05-16,감자,365,394,392,57,2,47,147,113,0
2023-05-15,감자,395,0,0,61,8,58,140,127,0
2023-05-13,감자,352,289,279,75,0,75,91,110,0
2023-05-12,감자,289,254,314,35,9,77,100,68,0
2023-05-11,감자,254,268,375,53,0,63,58,80,0
2023-05-10,감자,269,313,329,46,8,57,73,84,0
2023-05-09,감자,313,329,354,46,0,74,102,91,0
2023-05-08,감자,328,0,0,51,0,81,81,116,0
2023-05-06,감자,229,336,297,47,0,65,73,44,0
2023-05-05,감자,336,375,292,72,0,59,105,100,0
2023-05-04,감자,376,341,262,80,10,86,112,87,0
2023-05-03,감자,340,316,283,42,0,80,118,101,0
2023-05-02,감자,315,316,271,55,0,80,114,67,0
2023-05-01,감자,316,0,0,40,9,78,115,74,0
2023-04-29,감자,335,321,297,57,18,75,105,80,0
2023-04-28,감자,320,295,273,54,0,73,110,84,0
2023-04-27,감자,295,233,244,57,0,71,95,72,0
2023-04-26,감자,233,324,292,39,0,56,85,53,0
2023-04-25,감자,323,310,256,64,11,67,99,83,0
2023-04-24,감자,311,0,0,49,0,61,112,88,0
2023-04-22,감자,328,351,273,68,0,57,102,100,0
2023-04-21,감자,351,335,263,52,0,66,150,83,0
2023-04-20,감자,335,272,294,52,2,72,126,83,0
2023-04-19,감자,272,399,291,43,0,57,96,76,0
2023-04-18,감자,399,266,289,57,14,63,148,117,0
2023-04-17,감자,267,0,0,44,1,43,100,78,0
2023-04-15,감자,348,344,335,55,16,56,136,85,0
2023-04-14,감자,345,294,312,49,1,71,149,74,0
2023-04-13,감자,294,281,247,49,0,31,149,65,0
2023-04-12,감자,281,281,270,40,11,34,119,77,0
2023-04-11,감자,281,357,237,39,2,54,101,85,0
2023-04-10,감자,356,0,0,48,2,50,127,130,0
2023-04-08,감자,324,289,298,69,0,59,111,85,0
2023-04-07,감자,288,225,316,62,1,32,120,74,0
2023-04-06,감자,225,365,295,46,0,24,88,67,0
2023-04-05,감자,365,255,272,72,0,62,113,118,0
2023-04-04,감자,255,215,307,61,0,34,78,82,0
2023-04-03,감자,215,0,0,43,1,26,76,69,0
2023-04-01,감자,222,280,242,56,1,36,76,54,0
2023-03-31,감자,281,236,273,70,1,49,84,76,0
2023-03-30,감자,236,262,269,38,0,33,101,64,0
2023-03-29,감자,262,305,198,41,0,31,101,89,0
2023-03-28,감자,306,307,208,52,0,59,110,84,0
2023-03-27,감자,308,0,0,26,12,41,124,104,0
2023-03-25,감자,244,257,241,46,0,24,87,86,0
2023-03-24,감자,256,271,208,44,5,48,93,67,0
2023-03-23,감자,270,293,272,66,12,38,77,78,0
2023-03-22,감자,293,240,268,43,1,29,88,132,0
2023-03-21,감자,240,330,292,34,4,45,75,82,0
2023-03-20,감자,331,0,0,68,0,45,111,106,0
2023-03-18,감자,189,234,265,35,2,17,79,56,0
2023-03-17,감자,233,199,322,56,4,17,71,86,0
2023-03-16,감자,200,245,287,39,3,10,67,80,0
2023-03-15,감자,245,270,236,61,0,36,71,77,0
2023-03-14,감자,271,236,264,52,0,19,99,100,0
2023-03-13,감자,238,0,0,23,1,27,99,86,0
2023-03-11,감자,266,313,256,21,18,32,110,84,0
2023-03-10,감자,313,261,232,74,0,31,113,95,0
2023-03-09,감자,262,346,237,61,5,19,83,93,0
2023-03-08,감자,347,329,240,62,6,22,103,153,0
2023-03-07,감자,329,324,305,49,18,16,118,128,0
2023-03-06,감자,324,0,0,54,8,34,112,116,0
2023-03-04,감자,246,271,293,46,2,20,83,96,0
2023-03-03,감자,272,227,255,51,1,14,98,107,0
2023-03-02,감자,228,255,270,19,3,26,85,94,0
2023-03-01,감자,254,265,290,49,2,24,83,97,0
2023-02-28,감자,266,212,228,37,7,30,83,108,0
2023-02-27,감자,212,0,0,23,2,21,92,74,0
2023-02-25,감자,267,290,257,37,10,28,85,107,0
2023-02-24,감자,290,233,229,41,12,36,99,102,0
2023-02-23,감자,233,247,194,28,0,27,83,95,0
2023-02-22,감자,247,234,210,39,8,26,101,73,0
2023-02-21,감자,235,253,214,42,11,31,91,59,0
2023-02-20,감자,253,0,0,40,10,33,99,71,0
2023-02-18,감자,243,234,110,34,20,17,91,81,0
2023-02-17,감자,235,237,164,28,10,29,91,76,0
2023-02-16,감자,237,252,199,53,1,24,73,86,0
2023-02-15,감자,253,268,299,54,14,17,100,67,0
2023-02-14,감자,268,299,317,57,7,21,101,82,0
2023-02-13,감자,300,0,0,47,16,44,120,72,0
2023-02-11,감자,151,242,202,32,8,11,67,32,0
2023-02-10,감자,243,283,216,49,12,22,63,96,0
2023-02-09,감자,283,320,280,62,2,17,112,90,0
2023-02-08,감자,321,338,239,76,1,36,127,80,0
2023-02-07,감자,339,300,384,50,17,34,113,124,0
2023-02-06,감자,301,0,0,41,0,47,130,82,0
2023-02-04,감자,182,217,227,10,0,23,92,56,0
2023-02-03,감자,217,281,0,22,1,39,108,47,0
2023-02-02,감자,281,336,0,67,28,34,78,74,0
2023-02-01,감자,335,347,0,62,0,36,118,120,0
2023-01-31,감자,347,282,0,65,11,37,137,97,0
2023-01-30,감자,283,0,0,28,0,28,141,85,0
2023-01-28,감자,240,193,204,61,8,36,94,41,0
2023-01-27,감자,193,193,343,52,0,28,71,42,0
2023-01-26,감자,194,86,330,54,0,4,61,74,0
2023-01-25,감자,86,0,348,19,0,18,34,15,0
2023-01-20,감자,253,333,282,67,7,16,96,67,0
2023-01-19,감자,333,252,261,97,18,33,120,65,0
2023-01-18,감자,253,300,282,74,0,28,88,62,0
2023-01-17,감자,300,306,315,57,1,33,107,102,0
2023-01-16,감자,305,0,0,48,0,51,125,82,0
2023-01-14,감자,183,281,219,21,1,13,111,37,0
2023-01-13,감자,281,259,211,53,8,24,118,78,0
2023-01-12,감자,258,286,199,48,3,10,124,74,0
2023-01-11,감자,287,391,317,82,1,29,97,77,0
2023-01-10,감자,390,293,302,74,9,13,154,141,0
2023-01-09,감자,294,0,0,64,5,38,110,76,0
2023-01-07,감자,225,373,301,52,1,15,105,52,0
2023-01-06,감자,373,345,307,46,8,42,140,137,0
2023-01-05,감자,345,334,367,108,0,21,126,90,0
2023-01-04,감자,333,360,335,80,2,25,124,103,0
2023-01-03,감자,359,0,315,60,1,37,151,111,0
2022-12-31,감자,70,286,82,34,2,13,11,10,0
2022-12-30,감자,286,283,280,76,11,21,109,69,0
2022-12-29,감자,283,281,205,64,0,31,109,79,0
2022-12-28,감자,279,257,181,39,9,20,125,88,0
2022-12-27,감자,257,371,146,45,12,18,90,92,0
2022-12-26,감자,371,0,0,78,0,63,134,96,0
2022-12-24,감자,152,303,303,47,0,14,45,47,0
2022-12-23,감자,302,227,248,48,0,66,88,101,0
2022-12-22,감자,228,206,211,40,0,22,105,60,0
2022-12-21,감자,207,151,166,34,0,25,101,46,0
2022-12-20,감자,152,160,127,44,1,8,61,37,0
2022-12-19,감자,160,0,0,31,6,27,70,26,0
2022-12-17,감자,137,145,235,26,0,3,64,44,0
2022-12-16,감자,144,173,143,36,0,35,36,38,0
2022-12-15,감자,173,235,245,39,6,7,77,44,0
2022-12-14,감자,236,264,248,30,0,21,99,85,0
2022-12-13,감자,265,302,274,64,0,12,106,82,0
2022-12-12,감자,303,0,0,52,1,35,117,97,0
2022-12-10,감자,179,341,241,44,0,7,70,57,0
2022-12-09,감자,341,230,251,35,19,21,137,129,0
2022-12-08,감자,229,300,234,48,2,23,109,48,0
2022-12-07,감자,301,271,281,44,0,34,128,94,0
2022-12-06,감자,271,326,288,43,0,16,108,104,0
2022-12-05,감자,327,0,0,78,0,57,100,91,0
2022-12-03,감자,231,252,225,46,0,31,95,59,0
2022-12-02,감자,252,181,229,66,5,38,92,51,0
2022-12-01,감자,182,188,187,16,0,13,91,61,0
2022-11-30,감자,187,186,252,19,6,11,94,58,0
2022-11-29,감자,186,210,237,11,1,14,109,51,0
2022-11-28,감자,210,0,0,29,0,23,112,46,0
2022-11-26,감자,245,243,213,44,4,19,109,69,0
2022-11-25,감자,243,187,214,46,0,36,93,68,0
2022-11-24,감자,187,220,168,37,6,14,82,48,0
2022-11-23,감자,220,253,214,78,5,23,61,53,0
2022-11-22,감자,254,182,217,46,8,20,92,87,0
2022-11-21,감자,183,0,0,27,0,33,66,56,0
2022-11-19,감자,192,247,184,61,2,18,67,44,0
2022-11-18,감자,248,277,173,38,0,35,98,76,0
2022-11-17,감자,277,218,222,49,3,22,81,122,0
2022-11-16,감자,220,225,208,41,3,27,83,64,0
2022-11-15,감자,226,246,259,52,2,37,63,71,0
2022-11-14,감자,246,0,0,42,0,33,104,67,0
2022-11-12,감자,225,310,183,28,3,24,97,73,0
2022-11-11,감자,310,209,238,66,2,50,89,103,0
2022-11-10,감자,210,246,162,54,4,16,61,74,0
2022-11-09,감자,247,199,119,55,2,25,85,79,0
2022-11-08,감자,199,206,171,48,2,30,53,66,0
2022-11-07,감자,207,0,0,68,3,32,68,35,0
2022-11-05,감자,187,214,185,38,1,23,79,45,0
2022-11-04,감자,213,213,223,42,2,40,78,52,0
2022-11-03,감자,214,259,156,38,1,33,66,75,0
2022-11-02,감자,259,205,143,48,2,43,85,81,0
2022-11-01,감자,205,192,188,48,11,30,48,68,0
2022-10-31,감자,191,0,0,48,1,43,70,30,0
2022-10-29,감자,181,201,285,56,0,13,73,40,0
2022-10-28,감자,200,220,231,61,5,25,51,59,0
2022-10-27,감자,220,262,255,69,2,26,56,67,0
2022-10-26,감자,262,183,243,47,12,22,102,79,0
2022-10-25,감자,183,238,209,36,1,15,60,71,0
2022-10-24,감자,238,0,0,38,0,38,87,75,0
2022-10-22,감자,219,225,228,47,13,36,60,64,0
2022-10-21,감자,224,274,207,42,0,23,77,83,0
2022-10-20,감자,274,242,261,57,1,54,94,68,0
2022-10-19,감자,242,258,235,43,12,36,67,84,0
2022-10-18,감자,257,245,263,38,2,51,117,50,0
2022-10-17,감자,245,0,0,27,3,42,98,75,0
2022-10-15,감자,224,230,240,29,12,45,68,70,0
2022-10-14,감자,231,261,188,24,13,29,70,94,0
2022-10-13,감자,261,224,246,40,2,27,95,97,0
2022-10-12,감자,224,196,162,55,3,33,76,57,0
2022-10-11,감자,196,221,170,50,3,44,60,39,0
2022-10-10,감자,221,0,0,57,12,50,61,41,0
2022-10-08,감자,190,230,183,45,6,25,87,27,0
2022-10-07,감자,229,340,215,54,14,19,86,57,0
2022-10-06,감자,340,258,244,61,2,39,118,120,0
2022-10-05,감자,258,185,223,57,3,55,66,77,0
2022-10-04,감자,185,263,231,45,2,34,50,54,0
2022-10-03,감자,263,0,0,44,14,50,90,65,0
2022-10-01,감자,174,171,209,25,13,28,65,43,0
2022-09-30,감자,170,196,194,32,16,29,62,32,0
2022-09-29,감자,195,207,243,50,16,37,66,27,0
2022-09-28,감자,208,218,211,32,2,24,100,49,0
2022-09-27,감자,217,263,228,52,3,40,79,44,0
2022-09-26,감자,263,0,0,30,7,35,91,100,0
2022-09-24,감자,219,167,309,54,2,28,76,59,0
2022-09-23,감자,168,214,0,65,16,4,57,25,0
2022-09-22,감자,214,228,0,67,4,12,69,62,0
2022-09-21,감자,228,263,0,59,2,63,49,55,0
2022-09-20,감자,262,235,0,46,1,33,111,72,0
2022-09-19,감자,235,0,0,32,8,60,87,48,0
2022-09-17,감자,232,248,254,53,1,33,83,63,0
2022-09-16,감자,247,199,183,60,5,14,82,87,0
2022-09-15,감자,198,207,239,46,2,31,65,55,0
2022-09-14,감자,206,234,162,53,1,10,81,62,0
2022-09-13,감자,235,0,176,59,0,11,98,66,0
2022-09-09,감자,25,306,278,1,1,0,13,11,0
2022-09-08,감자,306,302,204,76,1,38,117,74,0
2022-09-07,감자,302,270,264,76,1,31,102,92,0
2022-09-06,감자,271,280,270,72,11,28,83,76,0
2022-09-05,감자,281,0,0,84,0,22,123,51,0
2022-09-03,감자,296,246,233,63,4,34,117,78,0
2022-09-02,감자,246,314,206,65,1,39,107,34,0
2022-09-01,감자,314,250,197,83,4,79,62,86,0
2022-08-31,감자,251,274,239,39,6,84,67,54,0
2022-08-30,감자,275,261,257,71,2,56,92,53,0
2022-08-29,감자,261,0,0,50,3,42,83,83,0
2022-08-27,감자,243,288,181,45,15,30,88,65,0
2022-08-26,감자,288,282,243,76,13,34,106,59,0
2022-08-25,감자,282,263,212,59,13,31,95,84,0
2022-08-24,감자,264,209,249,72,4,44,80,63,0
2022-08-23,감자,210,300,259,46,2,24,63,74,0
2022-08-22,감자,299,0,0,74,11,49,90,76,0
2022-08-20,감자,200,244,151,34,12,21,69,64,0
2022-08-19,감자,244,241,206,51,14,28,76,75,0
2022-08-18,감자,241,281,226,73,1,19,75,73,0
2022-08-17,감자,281,256,215,94,0,27,99,61,0
2022-08-16,감자,256,272,199,59,1,51,86,59,0
2022-08-15,감자,271,0,0,60,4,31,82,95,0
2022-08-13,감자,177,176,193,32,2,22,55,67,0
2022-08-12,감자,176,216,168,56,10,4,62,44,0
2022-08-11,감자,217,198,229,62,0,19,66,69,0
2022-08-10,감자,199,361,229,50,2,11,65,70,0
2022-08-09,감자,361,300,285,92,3,41,98,127,0
2022-08-08,감자,300,0,0,92,3,24,77,104,0
2022-08-05,감자,181,209,152,57,0,7,68,48,0
2022-08-04,감자,208,183,174,30,5,18,96,60,0
2022-08-03,감자,182,193,205,74,1,1,45,62,0
2022-08-02,감자,192,175,191,49,2,10,84,48,0
2022-08-01,감자,175,0,0,25,13,12,79,46,0
2022-07-30,감자,148,222,136,23,0,21,47,56,0
2022-07-29,감자,220,234,171,56,15,2,66,83,0
2022-07-28,감자,234,258,174,74,3,30,44,83,0
2022-07-27,감자,258,265,212,56,13,38,78,73,0
2022-07-26,감자,266,257,174,48,5,45,78,89,0
2022-07-25,감자,258,0,0,71,10,43,76,57,0
2022-07-23,감자,163,208,145,24,3,9,61,65,0
2022-07-22,감자,208,179,181,31,4,23,98,52,0
2022-07-21,감자,180,225,210,47,4,9,71,48,0
2022-07-20,감자,225,171,200,59,3,15,113,35,0
2022-07-19,감자,171,217,151,33,4,7,77,50,0
2022-07-18,감자,217,0,0,48,5,22,89,53,0
2022-07-16,감자,205,225,98,36,1,21,79,69,0
2022-07-15,감자,225,274,150,47,14,12,81,71,0
2022-07-14,감자,273,304,229,40,13,20,116,85,0
2022-07-13,감자,306,251,232,30,11,35,128,100,0
2022-07-12,감자,249,159,287,52,17,35,90,57,0
2022-07-11,감자,158,0,0,8,12,32,69,38,0
2022-07-09,감자,190,212,241,42,11,41,46,50,0
2022-07-08,감자,213,296,243,42,8,17,95,50,0
2022-07-07,감자,296,347,235,60,8,52,94,82,0
2022-07-06,감자,347,345,195,77,20,31,125,94,0
2022-07-05,감자,345,320,183,89,12,34,130,80,0
2022-07-04,감자,320,0,0,59,16,27,117,101,0
2022-07-02,감자,167,246,280,37,10,24,52,44,0
2022-07-01,감자,246,351,278,50,7,25,92,72,0
2022-06-30,감자,349,473,353,58,12,61,113,107,0
2022-06-29,감자,472,367,266,87,23,53,171,139,0
2022-06-28,감자,367,362,307,54,27,60,104,122,0
2022-06-27,감자,362,0,0,37,19,27,158,121,0
2022-06-25,감자,273,262,329,55,12,47,83,76,0
2022-06-24,감자,262,378,342,22,18,22,99,101,0
2022-06-23,감자,378,424,460,54,21,63,132,108,0
2022-06-22,감자,424,604,479,48,30,69,154,123,0
2022-06-21,감자,605,640,509,91,37,91,173,212,0
2022-06-20,감자,640,0,0,113,42,80,165,240,0
2022-06-18,감자,450,415,409,75,18,53,136,168,0
2022-06-17,감자,414,262,409,73,11,62,133,136,0
2022-06-16,감자,261,315,293,29,7,35,84,107,0
2022-06-15,감자,315,440,516,47,21,50,75,122,0
2022-06-14,감자,439,615,485,116,11,79,119,115,0
2022-06-13,감자,614,0,0,87,39,118,177,194,0
2022-06-11,감자,483,434,483,102,15,83,157,126,0
2022-06-10,감자,434,415,563,62,13,80,141,138,0
2022-06-09,감자,416,475,677,80,15,55,125,140,0
2022-06-08,감자,476,255,598,60,12,70,142,191,0
2022-06-07,감자,255,264,861,60,7,35,78,75,0
2022-06-06,감자,263,0,0,15,14,29,79,127,0
2022-06-04,감자,439,479,265,79,14,45,193,109,0
2022-06-03,감자,479,477,427,84,19,42,187,147,0
2022-06-02,감자,477,382,488,61,11,38,187,180,0
2022-06-01,감자,383,329,496,71,6,40,154,111,0
2022-05-31,감자,330,470,521,43,10,30,112,134,0
2022-05-30,감자,471,0,0,74,7,82,157,150,0
2022-05-28,감자,346,406,530,73,12,35,97,129,0
2022-05-27,감자,405,382,589,35,14,39,161,157,0
2022-05-26,감자,382,361,553,67,15,47,130,123,0
2022-05-25,감자,361,402,590,60,10,35,140,116,0
2022-05-24,감자,403,349,484,90,8,37,144,123,0
2022-05-23,감자,349,0,0,54,8,49,141,97,0
2022-05-21,감자,279,353,224,31,1,44,90,113,0
2022-05-20,감자,353,299,383,49,0,46,136,122,0
2022-05-19,감자,299,320,301,32,0,56,109,102,0
2022-05-18,감자,319,367,276,72,1,49,128,70,0
2022-05-17,감자,368,392,326,90,0,48,121,108,0
2022-05-16,감자,393,0,0,52,1,67,158,114,0
2022-05-14,감자,246,279,435,62,2,42,85,56,0
2022-05-13,감자,278,314,555,70,2,41,92,74,0
2022-05-12,감자,314,375,519,55,0,51,106,102,0
2022-05-11,감자,375,329,482,97,0,80,98,100,0
2022-05-10,감자,329,354,489,87,1,69,89,83,0
2022-05-09,감자,354,0,0,69,0,114,94,77,0
2022-05-07,감자,291,297,420,54,1,62,74,100,0
2022-05-06,감자,297,292,473,47,2,83,89,76,0
2022-05-05,감자,292,262,354,64,0,76,88,64,0
2022-05-04,감자,261,283,406,49,0,66,84,63,0
2022-05-03,감자,284,271,475,42,2,78,110,51,0
2022-05-02,감자,270,0,0,37,0,69,113,52,0
2022-04-30,감자,223,297,314,38,1,59,71,54,0
2022-04-29,감자,298,273,316,45,0,62,96,94,0
2022-04-28,감자,272,244,379,41,1,65,106,60,0
2022-04-27,감자,244,292,335,53,0,53,82,56,0
2022-04-26,감자,292,256,441,50,1,49,118,74,0
2022-04-25,감자,256,0,0,44,1,68,99,44,0
2022-04-23,감자,229,273,351,38,0,50,94,46,0
2022-04-22,감자,273,263,426,63,0,51,89,70,0
2022-04-21,감자,263,294,343,48,0,43,90,82,0
2022-04-20,감자,293,291,382,44,0,52,116,82,0
2022-04-19,감자,292,289,357,53,0,57,102,79,0
2022-04-18,감자,288,0,0,55,0,63,117,54,0
2022-04-16,감자,278,335,372,55,0,75,98,51,0
2022-04-15,감자,335,312,350,41,0,65,140,89,0
2022-04-14,감자,312,247,257,43,0,64,138,67,0
2022-04-13,감자,248,270,205,50,0,45,85,67,0
2022-04-12,감자,269,237,412,60,0,49,118,43,0
2022-04-11,감자,238,0,0,28,0,51,73,85,0
2022-04-09,감자,306,298,282,69,0,63,102,72,0
2022-04-08,감자,298,316,305,61,0,59,110,68,0
2022-04-07,감자,315,295,381,67,0,61,121,67,0
2022-04-06,감자,294,272,401,56,4,61,84,90,0
2022-04-05,감자,272,307,281,64,1,65,77,65,0
2022-04-04,감자,307,0,0,73,0,62,111,61,0
2022-04-02,감자,218,242,246,48,0,47,70,52,0
2022-04-01,감자,243,273,266,31,4,55,85,67,0
2022-03-31,감자,272,269,251,57,0,43,66,107,0
2022-03-30,감자,269,198,242,66,0,56,73,74,0
2022-03-29,감자,197,208,297,26,3,46,83,40,0
2022-03-28,감자,208,0,0,35,8,50,62,53,0
2022-03-26,감자,183,241,263,16,2,28,83,55,0
2022-03-25,감자,241,208,218,29,2,37,92,81,0
2022-03-24,감자,209,272,267,43,1,34,81,49,0
2022-03-23,감자,273,268,323,35,9,59,101,68,0
2022-03-22,감자,266,292,383,44,3,28,118,75,0
2022-03-21,감자,294,0,0,58,7,47,117,63,0
2022-03-19,감자,183,265,261,29,6,55,45,48,0
2022-03-18,감자,265,322,231,57,10,51,79,68,0
2022-03-17,감자,322,287,277,41,12,40,129,100,0
2022-03-16,감자,287,236,270,34,10,60,84,99,0
2022-03-15,감자,236,264,239,33,4,45,87,67,0
2022-03-14,감자,265,0,0,38,3,33,94,96,0
2022-03-12,감자,219,256,195,41,6,24,77,72,0
2022-03-11,감자,255,232,206,40,9,31,88,88,0
2022-03-10,감자,231,237,304,48,0,37,77,70,0
2022-03-09,감자,237,240,288,22,11,49,48,107,0
2022-03-08,감자,239,305,370,47,7,29,58,99,0
2022-03-07,감자,305,0,0,48,19,52,104,82,0
2022-03-05,감자,181,293,334,11,3,23,63,82,0
2022-03-04,감자,293,255,288,45,8,37,110,93,0
2022-03-03,감자,254,270,243,51,4,27,87,86,0
2022-03-02,감자,271,290,236,38,4,27,94,107,0
2022-03-01,감자,289,228,234,56,3,36,97,98,0
2022-02-28,감자,229,0,0,41,4,32,74,77,0
2022-02-26,감자,164,257,228,20,3,16,46,79,0
2022-02-25,감자,256,229,216,38,4,39,77,99,0
2022-02-24,감자,229,194,252,47,6,22,79,75,0
2022-02-23,감자,194,210,256,28,2,17,68,79,0
2022-02-22,감자,212,214,252,39,1,30,82,58,0
2022-02-21,감자,214,0,0,35,12,28,63,76,0
2022-02-19,감자,95,110,176,10,4,26,29,25,0
2022-02-18,감자,110,164,172,20,16,9,26,39,0
2022-02-17,감자,165,199,264,44,2,19,40,59,0
2022-02-16,감자,199,299,226,41,2,14,96,46,0
2022-02-15,감자,300,317,288,27,4,17,119,132,0
2022-02-14,감자,317,0,0,90,4,30,111,82,0
2022-02-12,감자,140,202,0,2,1,32,53,52,0
2022-02-11,감자,203,216,0,20,0,29,56,97,0
2022-02-10,감자,215,280,191,17,4,7,64,124,0
2022-02-09,감자,281,239,245,44,0,39,125,72,0
2022-02-08,감자,238,384,311,37,10,5,86,101,0
2022-02-07,감자,384,0,0,61,0,38,137,148,0
2022-02-05,감자,210,227,300,49,0,32,70,58,0
2022-02-04,감자,226,0,270,25,0,38,97,67,0
2022-01-29,감자,57,204,169,9,0,0,33,15,0
2022-01-28,감자,204,343,313,32,3,19,67,83,0
2022-01-27,감자,343,330,308,61,4,62,115,101,0
2022-01-26,감자,330,348,362,66,2,36,117,109,0
2022-01-25,감자,348,306,412,57,5,59,147,80,0
2022-01-24,감자,306,0,0,64,16,48,104,74,0
2022-01-22,감자,138,249,198,41,0,21,34,42,0
2022-01-21,감자,250,282,200,62,0,15,80,92,0
2022-01-20,감자,282,261,221,61,12,14,127,68,0
2022-01-19,감자,262,282,279,53,2,21,96,89,0
2022-01-18,감자,283,315,254,47,9,36,87,103,0
2022-01-17,감자,315,0,0,27,10,72,101,105,0
2022-01-15,감자,117,219,327,19,0,14,68,16,0
2022-01-14,감자,218,211,335,47,11,24,73,64,0
2022-01-13,감자,210,199,283,45,1,20,81,64,0
2022-01-12,감자,199,317,306,53,0,39,68,39,0
2022-01-11,감자,317,302,286,68,14,36,115,84,0
2022-01-10,감자,301,0,0,74,4,34,110,80,0
