year,month,day,intake,avg_price,gap,rate
2015,4,13,35,41721,8477,Special
2015,4,14,175,26648,-1249,HIGH
2015,4,14,25,36000,-5721,Special
2015,4,15,158,29636,2988,HIGH
2015,4,15,23,41000,5000,Special
2015,4,16,194,26024,-3612,HIGH
2015,4,16,28,33579,-7421,Special
2015,4,17,252,26283,259,HIGH
2015,4,17,36,39915,6336,Special
2015,4,18,208,25020,-1263,HIGH
2015,4,18,30,30841,-9074,Special
2015,4,20,173,26786,1766,HIGH
2015,4,20,25,38928,8087,Special
2015,4,21,160,26499,-287,HIGH
2015,4,21,23,36688,-2240,Special
2015,4,22,121,26896,397,HIGH
2015,4,22,17,32738,-3950,Special
2015,4,23,194,26857,-39,HIGH
2015,4,23,28,31333,-1405,Special
2015,4,24,245,29656,2799,HIGH
2015,4,24,35,40108,8775,Special
2015,4,25,217,28152,-1504,HIGH
2015,4,25,31,33593,-6515,Special
2015,4,27,228,29878,1726,HIGH
2015,4,27,33,39572,5979,Special
2015,4,28,197,29843,-35,HIGH
2015,4,28,28,38528,-1044,Special
2015,4,29,190,30165,322,HIGH
2015,4,29,27,38979,451,Special
2015,4,30,142,30679,514,HIGH
2015,4,30,20,38259,-720,Special
2015,5,1,118,28204,-2475,HIGH
2015,5,1,17,33999,-4260,Special
2015,5,2,86,32926,4722,HIGH
2015,5,2,12,42325,8326,Special
2015,5,4,267,31518,-1408,HIGH
2015,5,4,38,39701,-2624,Special
2015,5,5,198,30704,-814,HIGH
2015,5,5,28,35620,-4081,Special
2015,5,6,220,33957,3253,HIGH
2015,5,6,31,43889,8269,Special
2015,5,7,158,32375,-1582,HIGH
2015,5,7,23,39467,-4422,Special
2015,5,8,146,32590,215,HIGH
2015,5,8,21,42823,3356,Special
2015,5,9,134,32559,-31,HIGH
2015,5,9,19,40819,-2004,Special
2015,5,11,241,32891,332,HIGH
2015,5,11,34,42431,1612,Special
2015,5,12,205,31620,-1271,HIGH
2015,5,12,29,37207,-5224,Special
2015,5,13,214,31351,-269,HIGH
2015,5,13,31,43926,6719,Special
2015,5,14,183,30510,-841,HIGH
