year,month,day,intake,avg_price,gap,rate
2016,4,12,6,33734,6220,Special
2016,4,13,37,24901,1272,HIGH
2016,4,13,5,39045,5311,Special
2016,4,14,35,22921,-1980,HIGH
2016,4,14,5,30782,-8263,Special
2016,4,15,41,20597,-2324,HIGH
2016,4,15,6,30570,-212,Special
2016,4,16,23,21992,1395,HIGH
2016,4,16,3,30840,270,Special
2016,4,18,45,21314,-678,HIGH
2016,4,18,6,27043,-3797,Special
2016,4,19,52,22297,983,HIGH
2016,4,19,8,32238,5195,Special
2016,4,20,35,22001,-296,HIGH
2016,4,20,5,37410,5172,Special
2016,4,21,31,23203,1202,HIGH
2016,4,21,4,31018,-6392,Special
2016,4,22,38,25135,1932,HIGH
2016,4,22,5,38171,7153,Special
2016,4,23,12,27836,2701,HIGH
2016,4,23,2,37491,-680,Special
2016,4,25,35,25036,-2800,HIGH
2016,4,25,5,30945,-6546,Special
2016,4,26,18,28077,3041,HIGH
2016,4,26,2,38436,7491,Special
2016,4,27,26,25242,-2835,HIGH
2016,4,27,4,30857,-7579,Special
2016,4,28,31,27887,2645,HIGH
2016,4,28,4,38512,7655,Special
2016,4,29,38,25320,-2567,HIGH
2016,4,29,5,29982,-8530,Special
2016,4,30,19,26608,1288,HIGH
2016,4,30,3,39417,9435,Special
2016,5,2,39,26742,134,HIGH
2016,5,2,6,40403,986,Special
2016,5,3,36,24104,-2638,HIGH
2016,5,3,5,31494,-8909,Special
2016,5,4,37,24950,846,HIGH
2016,5,4,5,36855,5361,Special
2016,5,5,41,24671,-279,HIGH
2016,5,5,6,33842,-3013,Special
2016,5,6,31,21898,-2773,HIGH
2016,5,6,4,26428,-7414,Special
2016,5,7,14,24296,2398,HIGH
2016,5,7,2,31906,5478,Special
2016,5,9,27,23167,-1129,HIGH
2016,5,9,4,27070,-4836,Special
2016,5,10,22,25759,2592,HIGH
2016,5,10,3,33431,6361,Special
2016,5,11,33,26243,484,HIGH
2016,5,11,5,35420,1989,Special
2016,5,12,29,26581,338,HIGH
2016,5,12,4,36172,752,Special
2016,5,13,33,25394,-1187,HIGH
2016,5,13,5,30930,-5242,Special
2016,5,14,17,24398,-996,HIGH
2016,5,14,2,31612,682,Special
2016,5,16,40,26749,2351,HIGH
2016,5,16,6,33854,2242,Special
2016,5,17,45,24915,-1834,HIGH
2016,5,17,6,33544,-310,Special
2016,5,18,36,26498,1583,HIGH
2016,5,18,5,35612,2068,Special
2016,5,19,34,27031,533,HIGH
2016,5,19,5,39379,3767,Special
2016,5,20,19,23985,-3046,HIGH
2016,5,20,3,28235,-11144,Special
2016,5,21,21,25593,1608,HIGH
2016,5,21,3,35775,7540,Special
2016,5,23,43,21446,-4147,HIGH
2016,5,23,6,29128,-6647,Special
2016,5,24,16,24663,3217,HIGH
2016,5,24,2,27134,-1994,Special
2016,5,25,19,28239,3576,HIGH
2016,5,25,3,40546,13412,Special
2016,5,26,44,23970,-4269,HIGH
2016,5,26,6,32100,-8446,Special
2016,5,27,32,25838,1868,HIGH
2016,5,27,5,35889,3789,Special
2016,5,28,16,20392,-5446,HIGH
2016,5,28,2,24449,-11440,Special
2016,5,30,32,26365,5973,HIGH
2016,5,30,5,32738,8289,Special
2016,5,31,24,25616,-749,HIGH
2016,5,31,3,32063,-675,Special
2016,6,1,30,23636,-1980,HIGH
2016,6,1,4,31352,-711,Special
2016,6,2,18,25847,2211,HIGH
2016,6,2,2,29897,-1455,Special
2016,6,3,34,25313,-534,HIGH
2016,6,3,5,31850,1953,Special
2016,6,4,24,23871,-1442,HIGH
2016,6,4,3,32920,1070,Special
2016,6,6,25,31074,7203,HIGH
2016,6,6,4,44397,11477,Special
2016,6,7,23,28303,-2771,HIGH
2016,6,7,3,33835,-10562,Special
2016,6,8,30,27395,-908,HIGH
2016,6,8,4,35359,1524,Special
2016,6,9,28,25009,-2386,HIGH
2016,6,9,4,31767,-3592,Special
2016,6,10,39,31060,6051,HIGH
2016,6,10,6,48184,16417,Special
2016,6,11,19,22912,-8148,HIGH
2016,6,11,3,29819,-18365,Special
2016,6,13,40,26735,3823,HIGH
2016,6,13,6,35690,5871,Special
2016,6,14,31,25663,-1072,HIGH
2016,6,14,4,34838,-852,Special
2016,6,15,34,25358,-305,HIGH
2016,6,15,5,33169,-1669,Special
2016,6,16,21,22603,-2755,HIGH
2016,6,16,3,27282,-5887,Special
2016,6,17,27,25057,2454,HIGH
2016,6,17,4,50058,22776,Special
2016,6,18,23,23455,-1602,HIGH
2016,6,18,3,33656,-16402,Special
2016,6,20,27,22888,-567,HIGH
2016,6,20,4,27410,-6246,Special
2016,6,21,19,23882,994,HIGH
2016,6,21,3,31289,3879,Special
2016,6,22,24,18666,-5216,HIGH
2016,6,22,3,25976,-5313,Special
2016,6,23,22,22233,3567,HIGH
2016,6,23,3,36446,10470,Special
2016,6,24,30,19445,-2788,HIGH
2016,6,24,4,24543,-11903,Special
2016,6,25,21,18921,-524,HIGH
2016,6,25,3,28626,4083,Special
2016,6,27,40,22285,3364,HIGH
2016,6,27,6,29863,1237,Special
2016,6,28,35,22106,-179,HIGH
2016,6,28,5,34292,4429,Special
2016,6,29,23,23634,1528,HIGH
2016,6,29,3,45493,11201,Special
2016,6,30,35,19999,-3635,HIGH
2016,6,30,5,25565,-19928,Special
2016,7,1,19,17731,-2268,HIGH
2016,7,1,3,21746,-3819,Special
2016,7,2,14,18335,604,HIGH
2016,7,2,2,23963,2217,Special
2016,7,4,37,19833,1498,HIGH
2016,7,4,5,24229,266,Special
2016,7,5,30,20315,482,HIGH
2016,7,5,4,24916,687,Special
2016,7,6,33,19923,-392,HIGH
2016,7,6,5,24938,22,Special
2016,7,7,25,20766,843,HIGH
2016,7,7,4,25461,523,Special
2016,7,8,24,23065,2299,HIGH
2016,7,8,3,38782,13321,Special
2016,7,9,17,24224,1159,HIGH
2016,7,9,2,39864,1082,Special
2016,7,11,27,25285,1061,HIGH
2016,7,11,4,35316,-4548,Special
2016,7,12,26,24325,-960,HIGH
2016,7,12,4,31270,-4046,Special
2016,7,13,31,24932,607,HIGH
2016,7,13,4,28903,-2367,Special
2016,7,14,29,22926,-2006,HIGH
2016,7,14,4,28542,-361,Special
2016,7,15,25,24076,1150,HIGH
2016,7,15,4,28459,-83,Special
2016,7,16,13,22592,-1484,HIGH
2016,7,16,2,28463,4,Special
2016,7,18,25,24974,2382,HIGH
2016,7,18,4,28838,375,Special
2016,7,19,20,25610,636,HIGH
2016,7,19,3,30412,1574,Special
2016,7,20,29,25155,-455,HIGH
2016,7,20,4,30789,377,Special
2016,7,21,21,25116,-39,HIGH
2016,7,21,3,31820,1031,Special
2016,7,22,28,24579,-537,HIGH
2016,7,22,4,31500,-320,Special
2016,7,23,13,27523,2944,HIGH
2016,7,23,2,37695,6195,Special
2016,7,25,27,30605,3082,HIGH
2016,7,25,4,41118,3423,Special
2016,7,26,23,31524,919,HIGH
2016,7,26,3,39343,-1775,Special
2016,7,27,28,28439,-3085,HIGH
2016,7,27,4,36495,-2848,Special
2016,7,28,32,25979,-2460,HIGH
2016,7,28,5,34180,-2315,Special
2016,7,29,33,25469,-510,HIGH
2016,7,29,5,34106,-74,Special
2016,7,30,24,23554,-1915,HIGH
2016,7,30,3,29668,-4438,Special
2016,8,1,36,24041,487,HIGH
2016,8,1,5,28908,-760,Special
2016,8,2,26,23325,-716,HIGH
2016,8,2,4,29389,481,Special
2016,8,3,31,22790,-535,HIGH
2016,8,3,4,28451,-938,Special
2016,8,4,26,25468,2678,HIGH
2016,8,4,4,33499,5048,Special
2016,8,5,16,28180,2712,HIGH
2016,8,5,2,35703,2204,Special
2016,8,8,46,26956,-1224,HIGH
2016,8,8,7,34779,-924,Special
2016,8,9,33,26736,-220,HIGH
2016,8,9,5,32647,-2132,Special
2016,8,10,33,25294,-1442,HIGH
2016,8,10,5,32401,-246,Special
2016,8,11,40,24166,-1128,HIGH
2016,8,11,6,32536,135,Special
2016,8,12,37,23497,-669,HIGH
2016,8,12,5,32749,213,Special
2016,8,13,35,22137,-1360,HIGH
2016,8,13,5,30633,-2116,Special
2016,8,15,41,22008,-129,HIGH
2016,8,15,6,30819,186,Special
2016,8,16,44,21686,-322,HIGH
2016,8,16,6,30677,-142,Special
2016,8,17,49,20413,-1273,HIGH
2016,8,17,7,30769,92,Special
2016,8,18,31,21410,997,HIGH
2016,8,18,4,30168,-601,Special
2016,8,19,42,20086,-1324,HIGH
2016,8,19,6,31523,1355,Special
2016,8,20,22,20823,737,HIGH
2016,8,20,3,28298,-3225,Special
2016,8,22,49,23384,2561,HIGH
2016,8,22,7,33060,4762,Special
2016,8,23,41,22626,-758,HIGH
2016,8,23,6,31338,-1722,Special
2016,8,24,47,22298,-328,HIGH
2016,8,24,7,32351,1013,Special
2016,8,25,43,22229,-69,HIGH
2016,8,25,6,31539,-812,Special
2016,8,26,45,21778,-451,HIGH
2016,8,26,6,32489,950,Special
2016,8,27,23,22523,745,HIGH
2016,8,27,3,32308,-181,Special
2016,8,29,47,24196,1673,HIGH
2016,8,29,7,34124,1816,Special
2016,8,30,55,24235,39,HIGH
2016,8,30,8,33489,-635,Special
2016,8,31,49,23862,-373,HIGH
2016,8,31,7,31487,-2002,Special
2016,9,1,52,25077,1215,HIGH
2016,9,1,7,33789,2302,Special
2016,9,2,53,24837,-240,HIGH
2016,9,2,8,31398,-2391,Special
2016,9,3,47,24440,-397,HIGH
2016,9,3,7,30801,-597,Special
2016,9,5,72,24336,-104,HIGH
2016,9,5,10,31819,1018,Special
2016,9,6,73,21852,-2484,HIGH
2016,9,6,10,30528,-1291,Special
2016,9,7,65,20917,-935,HIGH
2016,9,7,9,30731,203,Special
2016,9,8,50,19595,-1322,HIGH
2016,9,8,7,26893,-3838,Special
2016,9,9,48,17776,-1819,HIGH
2016,9,9,7,26915,22,Special
2016,9,10,45,20687,2911,HIGH
2016,9,10,6,24973,-1942,Special
2016,9,12,43,21991,1304,HIGH
2016,9,12,6,27264,2291,Special
