DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2020-05-15,무,20키로상자,상,7790.0,309.0,4.1304638417323885,0.0,0.0,527.0,-86.0,-14.02936378466558,81.4,0.0,12.0,16.1,3.0
2020-05-16,무,20키로상자,상,9226.0,1436.0,18.433889602053917,0.0,0.0,278.0,-249.0,-47.24857685009488,90.3,0.6,2.5,16.7,1.6
2020-05-17,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,80.1,3.9,0.0,19.1,1.7
2020-05-18,무,20키로상자,상,8754.0,8754.0,875400.0,0.0,0.0,683.0,405.0,145.68345323741008,79.4,3.2,29.8,19.1,2.4
2020-05-19,무,20키로상자,상,8773.0,19.0,0.2170436371944254,0.0,0.0,586.0,-97.0,-14.202049780380674,73.6,3.0,19.0,13.0,3.2
2020-05-20,무,20키로상자,상,8652.0,-121.0,-1.3792317337284852,0.0,0.0,552.0,-34.0,-5.802047781569966,60.4,4.5,0.0,14.4,1.9
2020-05-21,무,20키로상자,상,8378.0,-274.0,-3.1668978270920016,0.0,0.0,595.0,43.0,7.789855072463768,56.1,9.4,,17.4,2.1
2020-05-22,무,20키로상자,상,8485.0,107.0,1.277154452136548,0.0,0.0,423.0,-172.0,-28.907563025210088,68.5,0.7,0.0,18.5,1.9
2020-05-23,무,20키로상자,상,9457.0,972.0,11.455509723040661,0.0,0.0,340.0,-83.0,-19.62174940898345,66.1,6.8,0.0,20.1,2.2
2020-05-24,무,20키로상자,상,0.0,0.0,0.0,0.0,1.0,,,,84.8,1.1,14.5,17.1,2.9
2020-05-25,무,20키로상자,상,9058.0,9058.0,905800.0,0.0,0.0,597.0,257.0,75.58823529411765,81.0,2.5,,16.6,2.1
2020-05-26,무,20키로상자,상,8922.0,-136.0,-1.5014351954073748,0.0,0.0,703.0,106.0,17.75544388609715,81.9,4.8,1.5,16.2,2.1
2020-05-27,무,20키로상자,상,8112.0,-810.0,-9.078681909885676,0.0,0.0,683.0,-20.0,-2.844950213371266,68.5,13.2,,17.4,2.6
2020-05-28,무,20키로상자,상,8141.0,29.0,0.35749506903353057,0.0,0.0,568.0,-115.0,-16.83748169838946,62.8,8.4,0.0,18.7,1.9
2020-05-29,무,20키로상자,상,9619.0,1478.0,18.15501781107972,0.0,0.0,424.0,-144.0,-25.352112676056336,65.6,12.7,,20.7,2.0
2020-05-30,무,20키로상자,상,10756.0,1137.0,11.820355546314586,0.0,0.0,334.0,-90.0,-21.22641509433962,57.3,11.3,,22.6,1.9
