year,month,day,avg_price,gap
1996,9,20,1179,-9
1996,9,23,1171,-8
1996,9,24,1171,0
1996,9,25,1179,8
1996,9,30,1179,0
1996,10,1,1179,0
1996,10,2,1196,17
1996,10,4,1192,-4
1996,10,7,1188,-4
1996,10,8,1204,16
1996,10,9,1200,-4
1996,10,10,1200,0
1996,10,11,1200,0
1996,10,14,1225,25
1996,10,15,1208,-17
1996,10,16,1208,0
1996,10,17,1208,0
1996,10,18,1208,0
1996,10,21,1213,5
1996,10,22,1213,0
1996,10,23,1213,0
1996,10,24,1213,0
1996,10,25,1213,0
1996,10,28,1213,0
1996,10,29,1213,0
1996,10,30,1213,0
1996,10,31,1213,0
1996,11,1,1208,-5
1996,11,4,1213,5
1996,11,5,1208,-5
1996,11,6,1204,-4
1996,11,7,1204,0
1996,11,8,1204,0
1996,11,9,1196,-8
1996,11,11,1196,0
1996,11,12,1200,4
1996,11,13,1200,0
1996,11,14,1200,0
1996,11,15,1200,0
1996,11,16,1200,0
1996,11,18,1196,-4
1996,11,19,1196,0
1996,11,20,1192,-4
1996,11,21,1192,0
1996,11,22,1192,0
1996,11,23,1183,-9
1996,11,25,1179,-4
1996,11,26,1179,0
1996,11,27,1179,0
1996,11,28,1188,9
1996,11,29,1188,0
1996,11,30,1188,0
1996,12,2,1196,8
1996,12,3,1196,0
1996,12,4,1196,0
1996,12,5,1196,0
1996,12,6,1196,0
1996,12,7,1196,0
1996,12,9,1204,8
1996,12,10,1213,9
1996,12,11,1213,0
1996,12,12,1213,0
1996,12,13,1221,8
1996,12,14,1221,0
1996,12,16,1221,0
1996,12,17,1213,-8
1996,12,18,1204,-9
1996,12,19,1204,0
1996,12,20,1204,0
1996,12,21,1221,17
1996,12,23,1221,0
1996,12,24,1221,0
1996,12,26,1217,-4
1996,12,27,1217,0
1996,12,28,1217,0
1996,12,30,1246,29
1996,12,31,1246,0
1997,1,3,1246,0
1997,1,4,1246,0
1997,1,6,1271,25
1997,1,7,1279,8
1997,1,8,1292,13
1997,1,9,1296,4
1997,1,10,1300,4
1997,1,11,1300,0
1997,1,13,1313,13
1997,1,14,1325,12
1997,1,15,1333,8
1997,1,16,1346,13
1997,1,17,1350,4
1997,1,18,1350,0
1997,1,20,1367,17
1997,1,21,1379,12
1997,1,22,1388,9
1997,1,23,1404,16
1997,1,24,1404,0
1997,1,25,1404,0
1997,1,27,1433,29
1997,1,28,1450,17
1997,1,29,1467,17
1997,1,30,1492,25
1997,1,31,1492,0
1997,2,1,1517,25
1997,2,3,1529,12
1997,2,4,1517,-12
1997,2,5,1533,16
1997,2,6,1538,5
1997,2,10,1538,0
1997,2,11,1529,-9
1997,2,12,1546,17
1997,2,13,1554,8
1997,2,14,1529,-25
1997,2,15,1521,-8
1997,2,17,1496,-25
1997,2,18,1483,-13
1997,2,19,1475,-8
1997,2,20,1471,-4
1997,2,21,1471,0
1997,2,22,1479,8
1997,2,24,1479,0
1997,2,25,1500,21
1997,2,26,1483,-17
1997,2,27,1483,0
1997,2,28,1483,0
1997,3,3,1479,-4
1997,3,4,1475,-4
1997,3,5,1458,-17
1997,3,6,1454,-4
1997,3,7,1450,-4
1997,3,8,1450,0
1997,3,10,1438,-12
1997,3,11,1438,0
1997,3,12,1429,-9
1997,3,13,1413,-16
1997,3,14,1379,-34
1997,3,15,1375,-4
1997,3,17,1367,-8
1997,3,18,1367,0
1997,3,19,1367,0
1997,3,20,1346,-21
1997,3,21,1342,-4
1997,3,22,1342,0
1997,3,24,1333,-9
1997,3,25,1313,-20
1997,3,26,1308,-5
1997,3,27,1292,-16
1997,3,28,1279,-13
1997,3,29,1275,-4
1997,3,31,1292,17
1997,4,1,1300,8
1997,4,2,1300,0
1997,4,3,1304,4
1997,4,4,1321,17
1997,4,7,1325,4
1997,4,8,1338,13
1997,4,9,1396,58
1997,4,10,1404,8
1997,4,11,1404,0
1997,4,12,1408,4
1997,4,14,1375,-33
1997,4,15,1375,0
1997,4,16,1350,-25
1997,4,17,1250,-100
1997,4,18,1229,-21
1997,4,19,1229,0
1997,4,21,1213,-16
1997,4,22,1213,0
1997,4,23,1180,-33
1997,4,24,1165,-15
1997,4,25,1172,7
1997,4,26,1172,0
1997,4,28,1138,-34
1997,4,29,1138,0
1997,4,30,1138,0
1997,5,2,994,-144
1997,5,3,831,-163
1997,5,6,760,-71
1997,5,7,699,-61
1997,5,8,669,-30
1997,5,9,659,-10
1997,5,10,651,-8
1997,5,12,641,-10
1997,5,13,634,-7
1997,5,15,635,1
1997,5,16,643,8
1997,5,17,644,1
1997,5,19,637,-7
1997,5,20,616,-21
1997,5,21,599,-17
1997,5,22,583,-16
1997,5,23,566,-17
1997,5,24,566,0
1997,5,26,556,-10
1997,5,27,554,-2
1997,5,28,546,-8
1997,5,29,550,4
1997,5,30,550,0
1997,5,31,550,0
1997,6,2,541,-9
1997,6,3,541,0
1997,6,4,541,0
1997,6,5,541,0
1997,6,7,549,8
1997,6,9,587,38
1997,6,10,632,45
1997,6,11,648,16
1997,6,12,658,10
1997,6,13,662,4
1997,6,14,662,0
1997,6,16,662,0
1997,6,17,658,-4
1997,6,18,660,2
1997,6,19,660,0
1997,6,20,660,0
1997,6,21,660,0
1997,6,23,660,0
1997,6,24,660,0
1997,6,25,664,4
1997,6,26,666,2
1997,6,27,669,3
1997,6,28,669,0
1997,6,30,665,-4
1997,7,1,666,1
1997,7,2,666,0
1997,7,3,674,8
1997,7,4,674,0
1997,7,5,674,0
1997,7,7,678,4
1997,7,8,678,0
1997,7,9,674,-4
1997,7,10,674,0
1997,7,11,695,21
1997,7,12,695,0
1997,7,14,695,0
1997,7,15,695,0
1997,7,16,697,2
1997,7,18,697,0
1997,7,19,697,0
1997,7,21,709,12
1997,7,22,718,9
1997,7,23,747,29
1997,7,24,766,19
1997,7,25,785,19
1997,7,26,787,2
1997,7,28,791,4
1997,7,29,802,11
1997,7,30,806,4
1997,7,31,825,19
1997,8,1,825,0
1997,8,2,845,20
1997,8,4,833,-12
1997,8,5,850,17
1997,8,6,868,18
1997,8,7,906,38
1997,8,8,917,11
1997,8,9,921,4
1997,8,11,954,33
1997,8,12,973,19
1997,8,13,992,19
1997,8,14,992,0
1997,8,16,992,0
1997,8,18,1000,8
1997,8,19,1000,0
1997,8,20,1000,0
1997,8,21,1017,17
1997,8,22,1033,16
1997,8,23,1033,0
1997,8,25,1033,0
1997,8,26,1050,17
1997,8,27,1058,8
1997,8,28,1071,13
1997,8,29,1071,0
1997,8,30,1075,4
1997,9,1,1075,0
1997,9,2,1075,0
1997,9,3,1079,4
1997,9,4,1108,29
1997,9,5,1113,5
1997,9,6,1113,0
1997,9,8,1113,0
1997,9,9,1113,0
1997,9,10,1108,-5
1997,9,11,1108,0
1997,9,12,1113,5
1997,9,13,1113,0
1997,9,18,1113,0
1997,9,19,1113,0
1997,9,20,1113,0
1997,9,22,1117,4
1997,9,23,1117,0
1997,9,24,1117,0
1997,9,25,1117,0
1997,9,26,1117,0
1997,9,27,1108,-9
1997,9,29,1108,0
1997,9,30,1108,0
1997,10,1,1108,0
1997,10,2,1108,0
1997,10,4,1104,-4
1997,10,6,1104,0
1997,10,7,1175,71
1997,10,8,1175,0
1997,10,9,1175,0
1997,10,10,1175,0
1997,10,11,1192,17
1997,10,13,1188,-4
1997,10,14,1188,0
1997,10,15,1188,0
1997,10,16,1171,-17
1997,10,17,1129,-42
1997,10,18,1129,0
1997,10,20,1113,-16
1997,10,21,1113,0
1997,10,22,1096,-17
1997,10,23,1096,0
1997,10,24,1096,0
1997,10,25,1096,0
1997,10,27,1096,0
1997,10,28,1088,-8
1997,10,29,1083,-5
1997,10,30,1083,0
1997,10,31,1083,0
1997,11,1,1083,0
1997,11,3,1083,0
1997,11,4,1088,5
1997,11,5,1083,-5
1997,11,6,1083,0
1997,11,7,1083,0
1997,11,8,1075,-8
1997,11,10,1075,0
1997,11,11,1075,0
1997,11,12,1075,0
1997,11,13,1075,0
1997,11,14,1075,0
1997,11,15,1075,0
1997,11,17,1075,0
1997,11,18,1075,0
1997,11,19,1075,0
1997,11,20,1075,0
1997,11,21,1075,0
1997,11,22,1075,0
1997,11,24,1075,0
1997,11,25,1075,0
1997,11,26,1075,0
1997,11,27,1075,0
1997,11,28,1075,0
1997,11,29,1075,0
1997,12,1,1075,0
1997,12,2,1073,-2
1997,12,3,1073,0
1997,12,4,1073,0
1997,12,5,1073,0
1997,12,6,1073,0
1997,12,8,1073,0
1997,12,9,1073,0
1997,12,10,1073,0
1997,12,11,1077,4
1997,12,12,1077,0
1997,12,13,1077,0
1997,12,15,1081,4
1997,12,16,1081,0
1997,12,17,1081,0
1997,12,19,1081,0
1997,12,20,1081,0
1997,12,22,1081,0
1997,12,23,1106,25
1997,12,24,1106,0
1997,12,26,1077,-29
1997,12,27,1077,0
1997,12,29,1081,4
1997,12,30,1081,0
1997,12,31,1081,0
1998,1,3,1043,-38
1998,1,5,1055,12
1998,1,6,1059,4
1998,1,7,1059,0
1998,1,8,1059,0
1998,1,9,1059,0
1998,1,10,1059,0
1998,1,12,1059,0
1998,1,13,1059,0
1998,1,14,1062,3
1998,1,15,1062,0
1998,1,16,1062,0
1998,1,17,1062,0
1998,1,19,1062,0
1998,1,20,1062,0
1998,1,21,1062,0
1998,1,22,1062,0
1998,1,23,1062,0
1998,1,24,1062,0
1998,1,26,1062,0
1998,1,30,1062,0
1998,1,31,1062,0
1998,2,2,1062,0
1998,2,3,1062,0
1998,2,4,1062,0
1998,2,5,1062,0
1998,2,6,1062,0
1998,2,7,1062,0
1998,2,9,1062,0
1998,2,10,1062,0
1998,2,11,1062,0
1998,2,12,1062,0
1998,2,13,1062,0
1998,2,14,1062,0
1998,2,16,1062,0
1998,2,17,1062,0
1998,2,18,1062,0
1998,2,19,1062,0
1998,2,20,1062,0
1998,2,21,1069,7
1998,2,23,1091,22
1998,2,24,1121,30
1998,2,25,1157,36
1998,2,26,1171,14
1998,2,27,1192,21
1998,2,28,1192,0
1998,3,2,1220,28
1998,3,3,1227,7
1998,3,4,1253,26
1998,3,5,1253,0
1998,3,6,1253,0
1998,3,7,1260,7
1998,3,9,1273,13
1998,3,10,1273,0
1998,3,11,1280,7
1998,3,12,1280,0
1998,3,13,1287,7
1998,3,14,1287,0
1998,3,16,1283,-4
1998,3,17,1277,-6
1998,3,18,1277,0
1998,3,19,1270,-7
1998,3,20,1270,0
1998,3,21,1287,17
1998,3,23,1287,0
1998,3,24,1273,-14
1998,3,25,1273,0
1998,3,26,1273,0
1998,3,27,1322,49
1998,3,28,1309,-13
1998,3,30,1342,33
1998,3,31,1342,0
1998,4,1,1367,25
1998,4,2,1377,10
1998,4,3,1370,-7
1998,4,4,1383,13
1998,4,6,1382,-1
1998,4,7,1369,-13
1998,4,8,1369,0
1998,4,9,1365,-4
1998,4,10,1359,-6
1998,4,11,1361,2
1998,4,13,1331,-30
1998,4,14,1331,0
1998,4,15,1338,7
1998,4,16,1341,3
1998,4,17,1338,-3
1998,4,18,1309,-29
1998,4,21,1284,-25
1998,4,22,1284,0
1998,4,23,1292,8
1998,4,24,1302,10
1998,4,25,1252,-50
1998,4,27,1252,0
1998,4,28,1252,0
1998,4,29,1252,0
1998,4,30,1346,94
1998,5,4,981,-365
1998,5,6,943,-38
1998,5,7,936,-7
1998,5,8,923,-13
1998,5,9,920,-3
1998,5,11,920,0
1998,5,12,909,-11
1998,5,13,899,-10
1998,5,14,885,-14
1998,5,15,879,-6
1998,5,16,875,-4
1998,5,18,869,-6
1998,5,19,865,-4
1998,5,20,865,0
1998,5,21,862,-3
1998,5,22,852,-10
1998,5,23,812,-40
1998,5,25,802,-10
1998,5,26,819,17
1998,5,27,812,-7
1998,5,28,805,-7
1998,5,29,805,0
1998,5,30,792,-13
1998,6,1,789,-3
1998,6,2,792,3
1998,6,3,789,-3
1998,6,5,789,0
1998,6,8,802,13
1998,6,9,809,7
1998,6,10,802,-7
1998,6,11,800,-2
1998,6,12,800,0
1998,6,13,827,27
1998,6,15,827,0
1998,6,16,827,0
1998,6,17,827,0
1998,6,18,823,-4
1998,6,19,823,0
1998,6,20,823,0
1998,6,22,817,-6
1998,6,23,810,-7
1998,6,24,800,-10
1998,6,25,797,-3
1998,6,26,793,-4
1998,6,27,793,0
1998,6,29,793,0
1998,6,30,793,0
1998,7,1,793,0
1998,7,2,780,-13
1998,7,3,780,0
1998,7,4,780,0
1998,7,6,780,0
1998,7,7,770,-10
1998,7,8,755,-15
1998,7,9,758,3
1998,7,10,758,0
1998,7,11,741,-17
1998,7,13,741,0
1998,7,14,741,0
1998,7,15,741,0
1998,7,16,741,0
1998,7,18,741,0
1998,7,20,741,0
1998,7,21,745,4
1998,7,22,745,0
1998,7,23,745,0
1998,7,24,745,0
1998,7,25,738,-7
1998,7,27,738,0
1998,7,28,738,0
1998,7,29,738,0
1998,7,30,738,0
1998,8,1,741,3
1998,8,3,741,0
1998,8,4,741,0
1998,8,5,741,0
1998,8,7,741,0
1998,8,8,741,0
1998,8,10,741,0
1998,8,12,748,7
1998,8,13,755,7
1998,8,14,748,-7
1998,8,17,751,3
1998,8,18,785,34
1998,8,19,785,0
1998,8,20,828,43
1998,8,21,856,28
1998,8,22,856,0
1998,8,24,856,0
1998,8,25,843,-13
1998,8,26,863,20
1998,8,27,859,-4
1998,8,28,855,-4
1998,8,29,861,6
1998,8,31,905,44
1998,9,1,910,5
1998,9,2,949,39
1998,9,3,962,13
1998,9,4,962,0
1998,9,5,962,0
1998,9,7,964,2
1998,9,8,941,-23
1998,9,9,947,6
1998,9,10,947,0
1998,9,11,947,0
1998,9,12,947,0
1998,9,14,951,4
1998,9,15,957,6
1998,9,16,957,0
1998,9,17,957,0
1998,9,18,957,0
1998,9,19,931,-26
1998,9,21,931,0
1998,9,22,971,40
1998,9,23,931,-40
1998,9,24,932,1
1998,9,25,932,0
1998,9,26,932,0
1998,9,28,929,-3
1998,9,29,929,0
1998,9,30,915,-14
1998,10,1,916,1
1998,10,2,916,0
1998,10,7,882,-34
1998,10,8,875,-7
1998,10,9,869,-6
1998,10,10,875,6
1998,10,12,860,-15
1998,10,13,870,10
1998,10,14,877,7
1998,10,15,900,23
1998,10,16,903,3
1998,10,17,910,7
1998,10,19,920,10
1998,10,20,920,0
1998,10,21,920,0
1998,10,22,917,-3
1998,10,23,927,10
1998,10,24,930,3
1998,10,26,947,17
1998,10,27,928,-19
1998,10,28,935,7
1998,10,29,935,0
1998,10,30,945,10
1998,10,31,945,0
1998,11,2,955,10
1998,11,3,957,2
1998,11,4,957,0
1998,11,5,957,0
1998,11,6,963,6
1998,11,7,963,0
1998,11,9,963,0
1998,11,10,967,4
1998,11,11,967,0
1998,11,12,967,0
1998,11,13,967,0
1998,11,14,973,6
1998,11,16,973,0
1998,11,17,973,0
1998,11,18,973,0
1998,11,19,973,0
1998,11,20,973,0
1998,11,21,973,0
1998,11,23,980,7
1998,11,24,980,0
1998,11,25,980,0
1998,11,26,987,7
1998,11,27,1007,20
1998,11,28,1007,0
1998,11,30,1007,0
1998,12,1,1007,0
1998,12,2,1007,0
1998,12,3,993,-14
1998,12,4,987,-6
1998,12,5,987,0
1998,12,7,987,0
1998,12,8,980,-7
1998,12,9,980,0
1998,12,10,980,0
1998,12,11,980,0
1998,12,12,980,0
1998,12,14,980,0
1998,12,15,973,-7
1998,12,16,973,0
1998,12,17,970,-3
1998,12,18,970,0
1998,12,19,970,0
1998,12,21,973,3
1998,12,22,977,4
1998,12,23,977,0
1998,12,24,977,0
1998,12,26,977,0
1998,12,28,977,0
1998,12,29,973,-4
1998,12,30,973,0
1998,12,31,973,0
1999,1,4,995,22
1999,1,5,995,0
1999,1,6,995,0
1999,1,7,995,0
1999,1,8,995,0
1999,1,9,995,0
1999,1,12,995,0
1999,1,13,1000,5
1999,1,14,1045,45
1999,1,15,1064,19
1999,1,16,1136,72
1999,1,18,1136,0
1999,1,19,1155,19
1999,1,20,1159,4
1999,1,21,1182,23
1999,1,22,1200,18
1999,1,23,1236,36
1999,1,25,1245,9
1999,1,26,1255,10
1999,1,27,1264,9
1999,1,28,1291,27
1999,1,29,1291,0
1999,1,30,1300,9
1999,2,1,1318,18
1999,2,2,1336,18
1999,2,3,1364,28
1999,2,4,1364,0
1999,2,5,1364,0
1999,2,6,1400,36
1999,2,8,1409,9
1999,2,9,1418,9
1999,2,10,1436,18
1999,2,11,1436,0
1999,2,12,1436,0
1999,2,13,1436,0
1999,2,18,1436,0
1999,2,19,1436,0
1999,2,20,1436,0
1999,2,22,1436,0
1999,2,23,1473,37
1999,2,24,1473,0
1999,2,25,1473,0
1999,2,26,1473,0
1999,2,27,1473,0
1999,3,2,1509,36
1999,3,3,1509,0
1999,3,4,1509,0
1999,3,5,1509,0
1999,3,6,1509,0
1999,3,8,1509,0
1999,3,9,1495,-14
1999,3,10,1495,0
1999,3,11,1477,-18
1999,3,12,1514,37
1999,3,13,1509,-5
1999,3,15,1509,0
1999,3,16,1509,0
1999,3,17,1509,0
1999,3,18,1527,18
1999,3,19,1509,-18
1999,3,20,1509,0
1999,3,22,1509,0
1999,3,23,1491,-18
1999,3,24,1491,0
1999,3,25,1491,0
1999,3,27,1491,0
1999,3,29,1482,-9
1999,3,30,1482,0
1999,3,31,1482,0
1999,4,1,1459,-23
1999,4,2,1459,0
1999,4,3,1459,0
1999,4,6,1450,-9
1999,4,7,1450,0
1999,4,8,1450,0
1999,4,9,1450,0
1999,4,10,1445,-5
1999,4,12,1445,0
1999,4,13,1445,0
1999,4,14,1445,0
1999,4,15,1445,0
1999,4,16,1445,0
1999,4,17,1427,-18
1999,4,19,1427,0
1999,4,20,1427,0
1999,4,21,1427,0
1999,4,22,1427,0
1999,4,23,1427,0
1999,5,3,955,-472
1999,5,4,991,36
1999,5,6,1018,27
1999,5,7,1036,18
1999,5,8,1045,9
1999,5,10,1045,0
1999,5,11,1045,0
1999,5,12,1036,-9
1999,5,13,1027,-9
1999,5,14,1009,-18
1999,5,15,1009,0
1999,5,17,1009,0
1999,5,18,991,-18
1999,5,19,964,-27
1999,5,20,927,-37
1999,5,21,927,0
1999,5,24,909,-18
1999,5,25,900,-9
1999,5,26,900,0
1999,5,27,882,-18
1999,5,28,864,-18
1999,5,29,845,-19
1999,5,31,845,0
1999,6,1,845,0
1999,6,2,827,-18
1999,6,3,827,0
1999,6,4,809,-18
1999,6,5,809,0
1999,6,7,800,-9
1999,6,8,800,0
1999,6,9,800,0
1999,6,10,800,0
1999,6,11,800,0
1999,6,12,800,0
1999,6,14,800,0
1999,6,15,800,0
1999,6,16,782,-18
1999,6,17,782,0
1999,6,18,764,-18
1999,6,19,755,-9
1999,6,21,745,-10
1999,6,22,736,-9
1999,6,23,736,0
1999,6,24,727,-9
1999,6,25,727,0
1999,6,26,727,0
1999,6,28,727,0
1999,6,29,709,-18
1999,6,30,709,0
1999,7,1,709,0
1999,7,2,709,0
1999,7,3,709,0
1999,7,5,709,0
1999,7,6,709,0
1999,7,7,709,0
1999,7,8,709,0
1999,7,9,709,0
1999,7,10,709,0
1999,7,12,709,0
1999,7,14,709,0
1999,7,15,709,0
1999,7,16,727,18
1999,7,19,727,0
1999,7,20,727,0
1999,7,21,727,0
1999,7,22,727,0
1999,7,23,718,-9
1999,7,24,718,0
1999,7,26,718,0
1999,7,27,718,0
1999,7,28,718,0
1999,7,29,718,0
1999,7,30,724,6
1999,7,31,724,0
1999,8,2,724,0
1999,8,3,724,0
1999,8,4,764,40
1999,8,5,782,18
1999,8,6,782,0
1999,8,7,782,0
1999,8,9,782,0
1999,8,10,782,0
1999,8,11,782,0
1999,8,12,782,0
1999,8,13,782,0
1999,8,14,782,0
1999,8,16,782,0
1999,8,17,800,18
1999,8,18,809,9
1999,8,19,818,9
1999,8,20,818,0
1999,8,21,818,0
1999,8,23,818,0
1999,8,24,818,0
1999,8,25,818,0
1999,8,26,818,0
1999,8,27,818,0
1999,8,28,818,0
1999,8,30,818,0
1999,8,31,818,0
1999,9,1,836,18
1999,9,2,845,9
1999,9,3,845,0
1999,9,4,845,0
1999,9,6,845,0
1999,9,7,845,0
1999,9,8,845,0
1999,9,9,845,0
1999,9,10,864,19
1999,9,11,864,0
1999,9,13,864,0
1999,9,14,873,9
1999,9,15,873,0
1999,9,16,873,0
1999,9,17,873,0
1999,9,18,873,0
1999,9,20,873,0
1999,9,21,873,0
1999,9,22,873,0
1999,9,27,873,0
1999,9,28,873,0
1999,9,29,873,0
1999,9,30,873,0
1999,10,1,873,0
1999,10,2,873,0
1999,10,4,873,0
1999,10,5,873,0
1999,10,6,873,0
1999,10,7,873,0
1999,10,8,873,0
1999,10,9,873,0
1999,10,11,882,9
1999,10,12,882,0
1999,10,13,882,0
1999,10,14,882,0
1999,10,15,882,0
1999,10,16,882,0
1999,10,18,882,0
1999,10,19,882,0
1999,10,20,873,-9
1999,10,21,873,0
1999,10,22,873,0
1999,10,23,873,0
1999,10,25,873,0
1999,10,26,873,0
1999,10,27,873,0
1999,10,28,873,0
1999,10,29,873,0
1999,10,30,873,0
1999,11,1,873,0
1999,11,2,873,0
1999,11,3,873,0
1999,11,4,873,0
1999,11,5,873,0
1999,11,6,873,0
1999,11,8,873,0
1999,11,9,873,0
1999,11,10,873,0
1999,11,11,873,0
1999,11,12,873,0
1999,11,13,873,0
1999,11,15,873,0
1999,11,16,873,0
1999,11,17,873,0
1999,11,18,873,0
1999,11,19,873,0
1999,11,20,864,-9
1999,11,22,864,0
1999,11,23,864,0
1999,11,24,864,0
1999,11,25,864,0
1999,11,26,873,9
1999,11,27,873,0
1999,11,29,873,0
1999,11,30,873,0
1999,12,1,873,0
1999,12,2,882,9
1999,12,3,882,0
1999,12,4,882,0
1999,12,6,882,0
1999,12,7,882,0
1999,12,8,882,0
1999,12,9,882,0
1999,12,10,873,-9
1999,12,11,873,0
1999,12,13,873,0
1999,12,14,873,0
1999,12,15,873,0
1999,12,16,873,0
1999,12,17,873,0
1999,12,18,873,0
1999,12,20,873,0
1999,12,21,873,0
1999,12,22,873,0
1999,12,23,873,0
1999,12,24,873,0
1999,12,27,882,9
1999,12,28,882,0
1999,12,29,882,0
1999,12,30,882,0
1999,12,31,882,0
2000,1,3,880,-2
2000,1,4,880,0
2000,1,5,890,10
2000,1,6,890,0
2000,1,7,890,0
2000,1,8,890,0
2000,1,10,890,0
2000,1,11,890,0
2000,1,12,890,0
2000,1,13,890,0
2000,1,14,890,0
2000,1,15,890,0
2000,1,17,890,0
2000,1,18,890,0
2000,1,19,890,0
2000,1,20,890,0
2000,1,21,890,0
2000,1,22,890,0
2000,1,24,890,0
2000,1,25,890,0
2000,1,26,890,0
2000,1,27,890,0
2000,1,28,890,0
2000,1,29,890,0
2000,1,31,890,0
2000,2,1,890,0
2000,2,2,890,0
2000,2,3,890,0
2000,2,7,890,0
2000,2,8,890,0
2000,2,9,890,0
2000,2,10,890,0
2000,2,11,890,0
2000,2,12,890,0
2000,2,14,890,0
2000,2,15,890,0
2000,2,16,890,0
2000,2,17,890,0
2000,2,18,890,0
2000,2,19,890,0
2000,2,21,890,0
2000,2,22,890,0
2000,2,23,890,0
2000,2,24,890,0
2000,2,25,890,0
2000,2,26,900,10
2000,2,28,914,14
2000,2,29,934,20
2000,3,2,980,46
2000,3,3,990,10
2000,3,4,990,0
2000,3,6,1010,20
2000,3,7,1080,70
2000,3,8,1180,100
2000,3,9,1180,0
2000,3,10,1200,20
2000,3,11,1240,40
2000,3,13,1240,0
2000,3,14,1270,30
2000,3,15,1350,80
2000,3,16,1400,50
2000,3,17,1400,0
