year,month,day,avg_price,gap
1996,5,22,2100,0
1996,5,23,2143,43
1996,5,27,2143,0
1996,5,28,2183,40
1996,5,29,2183,0
1996,5,30,2183,0
1996,5,31,2183,0
1996,6,3,2183,0
1996,6,4,2183,0
1996,6,5,2183,0
1996,6,7,2183,0
1996,6,10,2120,-63
1996,6,11,2120,0
1996,6,12,2120,0
1996,6,13,2120,0
1996,6,14,2120,0
1996,6,17,2120,0
1996,6,18,2120,0
1996,6,19,2120,0
1996,6,20,2120,0
1996,6,21,2020,-100
1996,6,24,2020,0
1996,6,25,2020,0
1996,6,26,2100,80
1996,6,27,2120,20
1996,6,28,2140,20
1996,7,1,2340,200
1996,7,2,2367,27
1996,7,3,2340,-27
1996,7,4,2367,27
1996,7,5,2340,-27
1996,7,6,2340,0
1996,7,8,2340,0
1996,7,9,2340,0
1996,7,10,2340,0
1996,7,11,2440,100
1996,7,12,2440,0
1996,7,15,2440,0
1996,7,16,2700,260
1996,7,18,2950,250
1996,7,19,2900,-50
1996,7,22,2910,10
1996,7,23,2840,-70
1996,7,24,2764,-76
1996,7,25,2736,-28
1996,7,26,2745,9
1996,7,29,2727,-18
1996,7,30,2664,-63
1996,7,31,2618,-46
1996,8,1,2518,-100
1996,8,2,2473,-45
1996,8,5,2455,-18
1996,8,6,2436,-19
1996,8,7,2409,-27
1996,8,8,2409,0
1996,8,9,2418,9
1996,8,12,2327,-91
1996,8,13,2345,18
1996,8,14,2373,28
1996,8,16,2355,-18
1996,8,19,2282,-73
1996,8,20,2245,-37
1996,8,21,2218,-27
1996,8,22,2218,0
1996,8,23,2218,0
1996,8,26,2167,-51
1996,8,27,2183,16
1996,8,28,2192,9
1996,8,29,2183,-9
1996,8,30,2142,-41
1996,9,2,2133,-9
1996,9,3,2133,0
1996,9,4,2117,-16
1996,9,5,2117,0
1996,9,6,2104,-13
1996,9,9,2142,38
1996,9,10,2100,-42
1996,9,11,2096,-4
1996,9,12,2054,-42
1996,9,13,2033,-21
1996,9,16,1938,-95
1996,9,17,1913,-25
1996,9,18,1892,-21
1996,9,19,1858,-34
1996,9,20,1858,0
1996,9,23,1838,-20
1996,9,24,1838,0
1996,9,25,1838,0
1996,9,30,1821,-17
1996,10,1,1792,-29
1996,10,2,1804,12
1996,10,4,1796,-8
1996,10,7,1788,-8
1996,10,8,1779,-9
1996,10,9,1788,9
1996,10,10,1746,-42
1996,10,11,1742,-4
1996,10,14,1738,-4
1996,10,15,1717,-21
1996,10,16,1688,-29
1996,10,17,1688,0
1996,10,18,1704,16
1996,10,21,1696,-8
1996,10,22,1583,-113
1996,10,23,1538,-45
1996,10,24,1479,-59
1996,10,25,1479,0
1996,10,28,1479,0
1996,10,29,1496,17
1996,10,30,1471,-25
1996,10,31,1450,-21
1996,11,1,1458,8
1996,11,4,1458,0
1996,11,5,1458,0
1996,11,6,1429,-29
1996,11,7,1396,-33
1996,11,8,1396,0
1996,11,9,1388,-8
1996,11,11,1388,0
1996,11,12,1367,-21
1996,11,13,1367,0
1996,11,14,1379,12
1996,11,15,1404,25
1996,11,16,1404,0
1996,11,18,1429,25
1996,11,19,1429,0
1996,11,20,1525,96
1996,11,21,1525,0
1996,11,22,1529,4
1996,11,23,1529,0
1996,11,25,1529,0
1996,11,26,1517,-12
1996,11,27,1517,0
1996,11,28,1508,-9
1996,11,29,1508,0
1996,11,30,1508,0
1996,12,2,1517,9
1996,12,3,1517,0
1996,12,4,1517,0
1996,12,5,1517,0
1996,12,6,1517,0
1996,12,7,1517,0
1996,12,9,1592,75
1996,12,10,1596,4
1996,12,11,1588,-8
1996,12,12,1592,4
1996,12,13,1604,12
1996,12,14,1604,0
1996,12,16,1629,25
1996,12,17,1629,0
1996,12,18,1633,4
1996,12,19,1633,0
1996,12,20,1642,9
1996,12,21,1642,0
1996,12,23,1642,0
1996,12,24,1642,0
1996,12,26,1650,8
1996,12,27,1667,17
1996,12,28,1675,8
1996,12,30,1667,-8
1996,12,31,1667,0
1997,1,3,1667,0
1997,1,4,1675,8
1997,1,6,1675,0
1997,1,7,1696,21
1997,1,8,1713,17
1997,1,9,1713,0
1997,1,10,1721,8
1997,1,11,1721,0
1997,1,13,1721,0
1997,1,14,1721,0
1997,1,15,1725,4
1997,1,16,1725,0
1997,1,17,1708,-17
1997,1,18,1708,0
1997,1,20,1708,0
1997,1,21,1725,17
1997,1,22,1725,0
1997,1,23,1717,-8
1997,1,24,1675,-42
1997,1,25,1683,8
1997,1,27,1683,0
1997,1,28,1683,0
1997,1,29,1654,-29
1997,1,30,1654,0
1997,1,31,1646,-8
1997,2,1,1646,0
1997,2,3,1629,-17
1997,2,4,1629,0
1997,2,5,1629,0
1997,2,6,1629,0
1997,2,10,1629,0
1997,2,11,1629,0
1997,2,12,1629,0
1997,2,13,1646,17
1997,2,14,1646,0
1997,2,15,1646,0
1997,2,17,1646,0
1997,2,18,1642,-4
1997,2,19,1642,0
1997,2,20,1638,-4
1997,2,21,1621,-17
1997,2,22,1621,0
1997,2,24,1621,0
1997,2,25,1621,0
1997,2,26,1629,8
1997,2,27,1671,42
1997,2,28,1688,17
1997,3,3,1688,0
1997,3,4,1688,0
1997,3,5,1688,0
1997,3,6,1688,0
1997,3,7,1688,0
1997,3,8,1688,0
1997,3,10,1679,-9
1997,3,11,1679,0
1997,3,12,1638,-41
1997,3,13,1638,0
1997,3,14,1629,-9
1997,3,15,1629,0
1997,3,17,1629,0
1997,3,18,1671,42
1997,3,19,1671,0
1997,3,20,1629,-42
1997,3,21,1629,0
1997,3,22,1629,0
1997,3,24,1658,29
1997,3,25,1658,0
1997,3,26,1658,0
1997,3,27,1658,0
1997,3,28,1679,21
1997,3,29,1663,-16
1997,3,31,1692,29
1997,4,1,1708,16
1997,4,2,1692,-16
1997,4,3,1675,-17
1997,4,4,1675,0
1997,4,7,1713,38
1997,4,8,1738,25
1997,4,9,1754,16
1997,4,10,1754,0
1997,4,11,1821,67
1997,4,12,1821,0
1997,4,14,1821,0
1997,4,15,1821,0
1997,4,16,1821,0
1997,4,17,1846,25
1997,4,18,1854,8
1997,4,19,1854,0
1997,4,21,1854,0
1997,4,22,1867,13
1997,4,23,1855,-12
1997,4,24,1873,18
1997,4,25,1973,100
1997,4,26,2027,54
1997,4,28,2036,9
1997,4,29,2032,-4
1997,4,30,2095,63
1997,5,2,2059,-36
1997,5,3,2082,23
1997,5,6,2068,-14
1997,5,7,2077,9
1997,5,8,2109,32
1997,5,9,2114,5
1997,5,10,2114,0
1997,5,12,2132,18
1997,5,13,2150,18
1997,5,15,2205,55
1997,5,16,2291,86
1997,5,17,2260,-31
1997,5,19,2260,0
1997,5,20,2290,30
1997,5,21,2290,0
1997,5,22,2290,0
1997,5,23,2310,20
1997,5,24,2275,-35
1997,5,26,2295,20
1997,5,27,2300,5
1997,5,28,2300,0
1997,5,29,2300,0
1997,5,30,2300,0
1997,5,31,2311,11
1997,6,2,2289,-22
1997,6,3,2289,0
1997,6,4,2264,-25
1997,6,5,2264,0
1997,6,7,2264,0
1997,6,9,2264,0
1997,6,10,2264,0
1997,6,11,2264,0
1997,6,12,2264,0
1997,6,13,2264,0
1997,6,14,2264,0
1997,6,16,2264,0
1997,6,17,2264,0
1997,6,18,2264,0
1997,6,19,2225,-39
1997,6,20,2200,-25
1997,6,21,2200,0
1997,6,23,2200,0
1997,6,24,2200,0
1997,6,25,2200,0
1997,6,26,2200,0
1997,6,27,2300,100
1997,6,28,2300,0
1997,6,30,2300,0
1997,7,1,2300,0
1997,7,2,2300,0
1997,7,3,2300,0
1997,7,4,2300,0
1997,7,10,3200,900
1997,7,11,3350,150
1997,7,12,3363,13
1997,7,14,3280,-83
1997,7,15,3280,0
1997,7,16,3240,-40
1997,7,18,3086,-154
1997,7,19,3041,-45
1997,7,21,2859,-182
1997,7,22,2832,-27
1997,7,23,2800,-32
1997,7,24,2773,-27
1997,7,25,2618,-155
1997,7,26,2600,-18
1997,7,28,2500,-100
1997,7,29,2409,-91
1997,7,30,2308,-101
1997,7,31,2292,-16
1997,8,1,2325,33
1997,8,2,2309,-16
1997,8,4,2242,-67
1997,8,5,2200,-42
1997,8,6,2158,-42
1997,8,7,2158,0
1997,8,8,2200,42
1997,8,9,2196,-4
1997,8,11,2263,67
1997,8,12,2263,0
1997,8,13,2246,-17
1997,8,14,2229,-17
1997,8,16,2217,-12
1997,8,18,2175,-42
1997,8,19,2100,-75
1997,8,20,2075,-25
1997,8,21,2083,8
1997,8,22,2058,-25
1997,8,23,2058,0
1997,8,25,1950,-108
1997,8,26,1900,-50
1997,8,27,1875,-25
1997,8,28,1858,-17
1997,8,29,1842,-16
1997,8,30,1842,0
1997,9,1,1800,-42
1997,9,2,1800,0
1997,9,3,1800,0
1997,9,4,1783,-17
1997,9,5,1758,-25
1997,9,6,1758,0
1997,9,8,1758,0
1997,9,9,1758,0
1997,9,10,1767,9
1997,9,11,1767,0
1997,9,12,1767,0
1997,9,13,1767,0
1997,9,18,1767,0
1997,9,19,1750,-17
1997,9,20,1750,0
1997,9,22,1750,0
1997,9,23,1750,0
1997,9,24,1750,0
1997,9,25,1750,0
1997,9,26,1750,0
1997,9,27,1742,-8
1997,9,29,1742,0
1997,9,30,1742,0
1997,10,1,1742,0
1997,10,2,1708,-34
1997,10,4,1700,-8
1997,10,6,1675,-25
1997,10,7,1683,8
1997,10,8,1683,0
1997,10,9,1675,-8
1997,10,10,1650,-25
1997,10,11,1650,0
1997,10,13,1633,-17
1997,10,14,1625,-8
1997,10,15,1567,-58
1997,10,16,1567,0
1997,10,17,1533,-34
1997,10,18,1533,0
1997,10,20,1517,-16
1997,10,21,1492,-25
1997,10,22,1483,-9
1997,10,23,1483,0
1997,10,24,1483,0
1997,10,25,1475,-8
1997,10,27,1475,0
1997,10,28,1475,0
1997,10,29,1458,-17
1997,10,30,1458,0
1997,10,31,1458,0
1997,11,1,1458,0
1997,11,3,1475,17
1997,11,4,1483,8
1997,11,5,1483,0
1997,11,6,1483,0
1997,11,7,1483,0
1997,11,8,1483,0
1997,11,10,1483,0
1997,11,11,1492,9
1997,11,12,1492,0
1997,11,13,1492,0
1997,11,14,1500,8
1997,11,15,1500,0
1997,11,17,1500,0
1997,11,18,1500,0
1997,11,19,1508,8
1997,11,20,1508,0
1997,11,21,1508,0
1997,11,22,1525,17
1997,11,24,1592,67
1997,11,25,1600,8
1997,11,26,1600,0
1997,11,27,1600,0
1997,11,28,1600,0
1997,11,29,1608,8
1997,12,1,1608,0
1997,12,2,1600,-8
1997,12,3,1608,8
1997,12,4,1617,9
1997,12,5,1625,8
1997,12,6,1604,-21
1997,12,8,1604,0
1997,12,9,1604,0
1997,12,10,1604,0
1997,12,11,1617,13
1997,12,12,1617,0
1997,12,13,1617,0
1997,12,15,1617,0
1997,12,16,1617,0
1997,12,17,1617,0
1997,12,19,1633,16
1997,12,20,1633,0
1997,12,22,1633,0
1997,12,23,1633,0
1997,12,24,1633,0
1997,12,26,1633,0
1997,12,27,1633,0
1997,12,29,1633,0
1997,12,30,1633,0
1997,12,31,1633,0
1998,1,3,1591,-42
1998,1,5,1607,16
1998,1,6,1607,0
1998,1,7,1609,2
1998,1,8,1616,7
1998,1,9,1624,8
1998,1,10,1624,0
1998,1,12,1638,14
1998,1,13,1638,0
1998,1,14,1638,0
1998,1,15,1652,14
1998,1,16,1652,0
1998,1,17,1674,22
1998,1,19,1674,0
1998,1,20,1674,0
1998,1,21,1674,0
1998,1,22,1674,0
1998,1,23,1674,0
1998,1,24,1674,0
1998,1,26,1674,0
1998,1,30,1674,0
1998,1,31,1674,0
1998,2,2,1671,-3
1998,2,3,1664,-7
1998,2,4,1664,0
1998,2,5,1657,-7
1998,2,6,1661,4
1998,2,7,1650,-11
1998,2,9,1643,-7
1998,2,10,1636,-7
1998,2,11,1643,7
1998,2,12,1650,7
1998,2,13,1643,-7
1998,2,14,1643,0
1998,2,16,1650,7
1998,2,17,1650,0
1998,2,18,1650,0
1998,2,19,1650,0
1998,2,20,1650,0
1998,2,21,1650,0
1998,2,23,1656,6
1998,2,24,1656,0
1998,2,25,1656,0
1998,2,26,1675,19
1998,2,27,1677,2
1998,2,28,1683,6
1998,3,2,1683,0
1998,3,3,1690,7
1998,3,4,1690,0
1998,3,5,1697,7
1998,3,6,1703,6
1998,3,7,1703,0
1998,3,9,1717,14
1998,3,10,1753,36
1998,3,11,1758,5
1998,3,12,1768,10
1998,3,13,1780,12
1998,3,14,1813,33
1998,3,16,1827,14
1998,3,17,1853,26
1998,3,18,1887,34
1998,3,19,1903,16
1998,3,20,1903,0
1998,3,21,1910,7
1998,3,23,1923,13
1998,3,24,1937,14
1998,3,25,1950,13
1998,3,26,1977,27
1998,3,27,2010,33
1998,3,28,2022,12
1998,3,30,2022,0
1998,3,31,2035,13
1998,4,1,2090,55
1998,4,2,2143,53
1998,4,3,2157,14
1998,4,4,2183,26
1998,4,6,2203,20
1998,4,7,2210,7
1998,4,8,2210,0
1998,4,9,2217,7
1998,4,10,2250,33
1998,4,11,2242,-8
1998,4,13,2275,33
1998,4,14,2282,7
1998,4,15,2349,67
1998,4,16,2380,31
1998,4,17,2420,40
1998,4,18,2433,13
1998,4,21,2447,14
1998,4,22,2467,20
1998,4,23,2480,13
1998,4,24,2460,-20
1998,4,25,2453,-7
1998,4,27,2453,0
1998,4,28,2453,0
1998,4,29,2453,0
1998,4,30,2453,0
1998,5,4,2492,39
1998,5,6,2447,-45
1998,5,7,2460,13
1998,5,8,2471,11
1998,5,9,2469,-2
1998,5,11,2476,7
1998,5,12,2476,0
1998,5,13,2505,29
1998,5,14,2529,24
1998,5,15,2538,9
1998,5,16,2562,24
1998,5,18,2577,15
1998,5,19,2604,27
1998,5,20,2604,0
1998,5,21,2592,-12
1998,5,22,2585,-7
1998,5,23,2569,-16
1998,5,25,2600,31
1998,5,26,2600,0
1998,5,27,2615,15
1998,5,28,2646,31
1998,5,29,2685,39
1998,5,30,2680,-5
1998,6,1,2720,40
1998,6,2,2778,58
1998,6,3,2853,75
1998,6,5,2920,67
1998,6,8,2942,22
1998,6,9,2942,0
1998,6,10,2942,0
1998,6,11,2942,0
1998,6,12,2942,0
1998,6,13,2942,0
1998,6,15,2942,0
1998,6,16,2942,0
1998,6,17,2942,0
1998,6,18,2989,47
1998,6,19,3044,55
1998,6,20,3089,45
1998,6,22,3089,0
1998,6,23,3089,0
1998,6,24,3175,86
1998,6,25,3175,0
1998,6,26,3175,0
1998,6,27,3175,0
1998,6,29,3200,25
1998,6,30,3200,0
1998,7,1,3238,38
1998,7,2,3244,6
1998,7,3,3222,-22
1998,7,4,3150,-72
1998,7,6,3150,0
1998,7,7,3150,0
1998,7,8,3120,-30
1998,7,9,3030,-90
1998,7,10,3015,-15
1998,7,11,2893,-122
1998,7,13,2914,21
1998,7,14,2886,-28
1998,7,15,2921,35
1998,7,16,2838,-83
1998,7,18,2831,-7
1998,7,20,2818,-13
1998,7,21,2798,-20
1998,7,22,2773,-25
1998,7,23,2740,-33
1998,7,24,2660,-80
1998,7,25,2627,-33
1998,7,27,2540,-87
1998,7,28,2520,-20
1998,7,29,2473,-47
1998,7,30,2433,-40
1998,8,1,2350,-83
1998,8,3,2327,-23
1998,8,4,2280,-47
1998,8,5,2247,-33
1998,8,7,2167,-80
1998,8,8,2167,0
1998,8,10,2220,53
1998,8,12,2187,-33
1998,8,13,2153,-34
1998,8,14,2147,-6
1998,8,17,2167,20
1998,8,18,2153,-14
1998,8,19,2153,0
1998,8,20,2180,27
1998,8,21,2133,-47
1998,8,22,2127,-6
1998,8,24,2093,-34
1998,8,25,2093,0
1998,8,26,2160,67
1998,8,27,2120,-40
1998,8,28,2020,-100
1998,8,29,1987,-33
1998,8,31,1973,-14
1998,9,1,1927,-46
1998,9,2,1920,-7
1998,9,3,1893,-27
1998,9,4,1880,-13
1998,9,5,1880,0
1998,9,7,1880,0
1998,9,8,1880,0
1998,9,9,1810,-70
1998,9,10,1810,0
1998,9,11,1803,-7
1998,9,12,1795,-8
1998,9,14,1788,-7
1998,9,15,1773,-15
1998,9,16,1773,0
1998,9,17,1787,14
1998,9,18,1800,13
1998,9,19,1807,7
1998,9,21,1813,6
1998,9,22,1825,12
1998,9,23,1825,0
1998,9,24,1825,0
1998,9,25,1800,-25
1998,9,26,1790,-10
1998,9,28,1847,57
1998,9,29,1847,0
1998,9,30,1813,-34
1998,10,1,1771,-42
1998,10,2,1793,22
1998,10,7,1760,-33
1998,10,8,1780,20
1998,10,9,1767,-13
1998,10,10,1800,33
1998,10,12,1807,7
1998,10,13,1813,6
1998,10,14,1800,-13
1998,10,15,1836,36
1998,10,16,1871,35
1998,10,17,1879,8
1998,10,19,1893,14
1998,10,20,1886,-7
1998,10,21,1886,0
1998,10,22,1820,-66
1998,10,23,1773,-47
1998,10,24,1753,-20
1998,10,26,1767,14
1998,10,27,1747,-20
1998,10,28,1743,-4
1998,10,29,1730,-13
1998,10,30,1720,-10
1998,10,31,1707,-13
1998,11,2,1647,-60
1998,11,3,1600,-47
1998,11,4,1600,0
1998,11,5,1587,-13
1998,11,6,1587,0
1998,11,7,1573,-14
1998,11,9,1587,14
1998,11,10,1587,0
1998,11,11,1587,0
1998,11,12,1573,-14
1998,11,13,1573,0
1998,11,14,1580,7
1998,11,16,1573,-7
1998,11,17,1580,7
1998,11,18,1587,7
1998,11,19,1560,-27
1998,11,20,1547,-13
1998,11,21,1527,-20
1998,11,23,1527,0
1998,11,24,1513,-14
1998,11,25,1500,-13
1998,11,26,1527,27
1998,11,27,1540,13
1998,11,28,1540,0
1998,11,30,1540,0
1998,12,1,1540,0
1998,12,2,1513,-27
1998,12,3,1547,34
1998,12,4,1547,0
1998,12,5,1547,0
1998,12,7,1540,-7
1998,12,8,1540,0
1998,12,9,1540,0
1998,12,10,1527,-13
1998,12,11,1540,13
1998,12,12,1563,23
1998,12,14,1563,0
1998,12,15,1583,20
1998,12,16,1603,20
1998,12,17,1603,0
1998,12,18,1610,7
1998,12,19,1623,13
1998,12,21,1623,0
1998,12,22,1630,7
1998,12,23,1647,17
1998,12,24,1653,6
1998,12,26,1657,4
1998,12,28,1657,0
1998,12,29,1663,6
1998,12,30,1670,7
1998,12,31,1670,0
1999,1,4,1986,316
1999,1,5,1986,0
1999,1,6,1964,-22
1999,1,7,1964,0
1999,1,8,1964,0
1999,1,9,1964,0
1999,1,12,1945,-19
1999,1,13,1945,0
1999,1,14,1955,10
1999,1,15,1936,-19
1999,1,16,2009,73
1999,1,18,2009,0
1999,1,19,2009,0
1999,1,20,2091,82
1999,1,21,2109,18
1999,1,22,2127,18
1999,1,23,2155,28
1999,1,25,2155,0
1999,1,26,2127,-28
1999,1,27,2136,9
1999,1,28,2136,0
1999,1,29,2136,0
1999,1,30,2164,28
1999,2,1,2164,0
1999,2,2,2164,0
1999,2,3,2164,0
1999,2,4,2164,0
1999,2,5,2164,0
1999,2,6,2218,54
1999,2,8,2218,0
1999,2,9,2218,0
1999,2,10,2218,0
1999,2,11,2218,0
1999,2,12,2200,-18
1999,2,13,2200,0
1999,2,18,2200,0
1999,2,19,2200,0
1999,2,20,2200,0
1999,2,22,2200,0
1999,2,23,2200,0
1999,2,24,2200,0
1999,2,25,2200,0
1999,2,26,2200,0
1999,2,27,2177,-23
1999,3,2,2177,0
1999,3,3,2177,0
1999,3,4,2177,0
1999,3,5,2177,0
1999,3,6,2177,0
1999,3,8,2177,0
1999,3,9,2177,0
1999,3,10,2186,9
1999,3,11,2186,0
1999,3,12,2186,0
1999,3,13,2186,0
1999,3,15,2186,0
1999,3,16,2186,0
1999,3,17,2186,0
1999,3,18,2186,0
1999,3,19,2186,0
1999,3,20,2186,0
1999,3,22,2186,0
1999,3,23,2168,-18
1999,3,24,2168,0
1999,3,25,2168,0
1999,3,27,2191,23
1999,3,29,2191,0
1999,3,30,2191,0
1999,3,31,2191,0
1999,4,1,2191,0
1999,4,2,2191,0
1999,4,3,2191,0
1999,4,6,2191,0
1999,4,7,2191,0
1999,4,8,2191,0
1999,4,9,2191,0
1999,4,10,2191,0
1999,4,12,2191,0
1999,4,13,2191,0
1999,4,14,2191,0
1999,4,15,2191,0
1999,4,16,2191,0
1999,4,17,2191,0
1999,4,19,2191,0
1999,4,20,2191,0
1999,4,21,2191,0
1999,4,22,2191,0
1999,4,23,2200,9
1999,4,24,2200,0
1999,4,27,2209,9
1999,4,28,2209,0
1999,4,29,2209,0
1999,4,30,2209,0
1999,5,3,2209,0
1999,5,4,2209,0
1999,5,6,2282,73
1999,5,7,2282,0
1999,5,8,2305,23
1999,5,10,2305,0
1999,5,11,2305,0
1999,5,12,2305,0
1999,5,13,2305,0
1999,5,14,2305,0
1999,5,15,2305,0
1999,5,17,2305,0
1999,5,18,2268,-37
1999,5,19,2291,23
1999,5,20,2314,23
1999,5,21,2314,0
1999,5,24,2314,0
1999,5,25,2314,0
1999,5,26,2314,0
1999,5,27,2314,0
1999,5,28,2314,0
1999,5,29,2314,0
1999,5,31,2314,0
1999,6,1,2314,0
1999,6,2,2314,0
1999,6,3,2332,18
1999,6,4,2405,73
1999,6,5,2441,36
1999,6,7,2441,0
1999,6,8,2418,-23
1999,6,9,2418,0
1999,6,10,2418,0
1999,6,11,2418,0
1999,6,12,2418,0
1999,6,14,2418,0
1999,6,15,2418,0
1999,6,16,2418,0
1999,6,17,2418,0
1999,6,18,2418,0
1999,6,19,2418,0
1999,6,21,2455,37
1999,6,22,2455,0
1999,6,23,2409,-46
1999,6,24,2409,0
1999,6,25,2409,0
1999,6,26,2409,0
1999,6,28,2409,0
1999,6,29,2391,-18
1999,6,30,2373,-18
1999,7,1,2427,54
1999,7,2,2427,0
1999,7,3,2555,128
1999,7,5,2600,45
1999,7,6,2618,18
1999,7,7,2727,109
1999,7,8,2800,73
1999,7,9,2905,105
1999,7,10,2905,0
1999,7,12,2986,81
1999,7,14,2995,9
1999,7,15,2973,-22
1999,7,16,2882,-91
1999,7,19,2882,0
1999,7,20,2727,-155
1999,7,21,2600,-127
1999,7,22,2518,-82
1999,7,23,2400,-118
1999,7,24,2355,-45
1999,7,26,2300,-55
1999,7,27,2273,-27
1999,7,28,2245,-28
1999,7,29,2218,-27
1999,7,30,2191,-27
1999,7,31,2191,0
1999,8,2,2209,18
1999,8,3,2236,27
1999,8,4,2236,0
1999,8,5,2291,55
1999,8,6,2291,0
1999,8,7,2300,9
1999,8,9,2300,0
1999,8,10,2345,45
1999,8,11,2345,0
1999,8,12,2309,-36
1999,8,13,2309,0
1999,8,14,2273,-36
1999,8,16,2273,0
1999,8,17,2255,-18
1999,8,18,2209,-46
1999,8,19,2164,-45
1999,8,20,2164,0
1999,8,21,2100,-64
1999,8,23,2100,0
1999,8,24,2100,0
1999,8,25,2136,36
1999,8,26,2136,0
1999,8,27,2136,0
1999,8,28,2136,0
1999,8,30,2136,0
1999,8,31,2136,0
1999,9,1,2136,0
1999,9,2,2127,-9
1999,9,3,2127,0
1999,9,4,2127,0
1999,9,6,2127,0
1999,9,7,2127,0
1999,9,8,2127,0
1999,9,9,2127,0
1999,9,10,2127,0
1999,9,11,2091,-36
1999,9,13,2091,0
1999,9,14,2091,0
1999,9,15,2091,0
1999,9,16,2055,-36
1999,9,17,2000,-55
1999,9,18,1964,-36
1999,9,20,1918,-46
1999,9,21,1918,0
1999,9,22,1918,0
1999,9,27,1909,-9
1999,9,28,1882,-27
1999,9,29,1882,0
1999,9,30,1836,-46
1999,10,1,1836,0
1999,10,2,1836,0
1999,10,4,1827,-9
1999,10,5,1809,-18
1999,10,6,1791,-18
1999,10,7,1773,-18
1999,10,8,1727,-46
1999,10,9,1709,-18
1999,10,11,1709,0
1999,10,12,1691,-18
1999,10,13,1727,36
1999,10,14,1727,0
1999,10,15,1700,-27
1999,10,16,1700,0
1999,10,18,1691,-9
1999,10,19,1691,0
1999,10,20,1691,0
1999,10,21,1691,0
1999,10,22,1691,0
1999,10,23,1682,-9
1999,10,25,1682,0
1999,10,26,1682,0
1999,10,27,1682,0
1999,10,28,1682,0
1999,10,29,1682,0
1999,10,30,1682,0
1999,11,1,1664,-18
1999,11,2,1664,0
1999,11,3,1664,0
1999,11,4,1682,18
1999,11,5,1691,9
1999,11,6,1691,0
1999,11,8,1673,-18
1999,11,9,1673,0
1999,11,10,1673,0
1999,11,11,1673,0
1999,11,12,1573,-100
1999,11,13,1573,0
1999,11,15,1555,-18
1999,11,16,1555,0
1999,11,17,1536,-19
1999,11,18,1509,-27
1999,11,19,1509,0
1999,11,20,1500,-9
1999,11,22,1600,100
1999,11,23,1600,0
1999,11,24,1600,0
1999,11,25,1600,0
1999,11,26,1518,-82
1999,11,27,1500,-18
1999,11,29,1500,0
1999,11,30,1582,82
1999,12,1,1582,0
1999,12,2,1582,0
1999,12,3,1627,45
1999,12,4,1627,0
1999,12,6,1636,9
1999,12,7,1664,28
1999,12,8,1664,0
1999,12,9,1664,0
1999,12,10,1664,0
1999,12,11,1664,0
1999,12,13,1664,0
1999,12,14,1645,-19
1999,12,15,1645,0
1999,12,16,1645,0
1999,12,17,1645,0
1999,12,18,1645,0
1999,12,20,1645,0
1999,12,21,1682,37
1999,12,22,1682,0
1999,12,23,1682,0
1999,12,24,1682,0
1999,12,27,1682,0
1999,12,28,1682,0
1999,12,29,1682,0
1999,12,30,1682,0
1999,12,31,1682,0
2000,1,3,1700,18
2000,1,4,1700,0
2000,1,5,1700,0
2000,1,6,1700,0
2000,1,7,1700,0
