DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부,총반입량,전일대비_반입량차이,전일대비_반입량변화율(%),humidity,insolation,precipitation,temperature,wind
2024-07-01,양파,1키로,상,1063.0,1063.0,106300.0,0.0,0.0,600.0,128.0,27.11864406779661,69.1,8.3,,26.3,1.8
2024-07-02,양파,1키로,상,1073.0,10.0,0.940733772342427,0.0,0.0,521.0,-79.0,-13.166666666666666,90.0,0.0,65.1,23.2,2.8
2024-07-03,양파,1키로,상,1098.0,25.0,2.3299161230195713,0.0,0.0,479.0,-42.0,-8.061420345489443,80.3,0.6,0.8,24.7,3.6
2024-07-04,양파,1키로,상,1046.0,-52.0,-4.735883424408015,0.0,0.0,656.0,177.0,36.95198329853862,74.8,3.4,3.6,26.8,3.0
2024-07-05,양파,1키로,상,1013.0,-33.0,-3.154875717017208,0.0,0.0,707.0,51.0,7.774390243902439,80.5,1.4,4.1,23.4,3.3
2024-07-06,양파,1키로,상,1031.0,18.0,1.7769002961500493,0.0,0.0,516.0,-191.0,-27.015558698727016,84.1,0.1,2.8,25.1,3.2
2024-07-07,,,,,,,,,,,,85.1,0.6,28.7,24.4,1.8
2024-07-08,양파,1키로,상,984.0,-47.0,-4.558680892337536,0.0,0.0,634.0,118.0,22.868217054263564,93.4,0.0,21.1,23.8,1.8
2024-07-09,양파,1키로,상,984.0,0.0,0.0,0.0,0.0,402.0,-232.0,-36.59305993690852,86.9,0.1,0.3,24.5,1.8
2024-07-10,양파,1키로,상,963.0,-21.0,-2.1341463414634148,0.0,0.0,506.0,104.0,25.870646766169152,77.1,7.1,1.4,26.6,2.2
2024-07-11,양파,1키로,상,1003.0,40.0,4.153686396677051,0.0,0.0,336.0,-170.0,-33.59683794466403,79.6,5.9,,25.7,2.1
2024-07-12,양파,1키로,상,1067.0,64.0,6.380857427716849,0.0,0.0,500.0,164.0,48.80952380952381,79.5,3.7,,25.6,1.6
