DATE,품목명,총반입량,전일,전년,서울청과,농협,중앙청과,동화청과,한국청과,대아청과
2023-09-08,고구마,136,136,108,12,4,23,47,51,0
2023-09-07,고구마,136,148,156,12,3,16,45,60,0
2023-09-06,고구마,149,118,145,14,3,12,55,64,0
2023-09-05,고구마,119,190,183,16,4,10,35,53,0
2023-09-04,고구마,190,0,0,12,0,25,75,78,0
2023-09-02,고구마,98,124,121,6,3,12,29,47,0
2023-09-01,고구마,124,136,175,11,3,22,30,58,0
2023-08-31,고구마,135,133,175,8,4,27,48,49,0
2023-08-30,고구마,133,96,220,19,3,13,50,48,0
2023-08-29,고구마,96,125,204,2,3,23,34,34,0
2023-08-28,고구마,125,0,0,3,2,26,40,54,0
2023-08-26,고구마,69,107,136,2,1,5,17,44,0
2023-08-25,고구마,108,116,119,4,0,24,14,65,0
2023-08-24,고구마,116,106,123,9,0,18,43,46,0
2023-08-23,고구마,106,131,135,15,0,12,29,50,0
2023-08-22,고구마,131,161,177,15,0,16,33,67,0
2023-08-21,고구마,160,0,0,18,0,32,48,63,0
2023-08-19,고구마,110,86,170,11,0,16,18,65,0
2023-08-18,고구마,87,119,158,16,0,18,18,34,0
2023-08-17,고구마,120,108,157,24,0,24,27,44,0
2023-08-16,고구마,107,101,154,14,0,13,42,39,0
2023-08-15,고구마,101,103,133,11,0,14,24,52,0
2023-08-14,고구마,103,0,0,9,0,5,37,52,0
2023-08-12,고구마,67,60,119,5,0,13,19,30,0
2023-08-11,고구마,60,109,103,7,0,8,9,36,0
2023-08-10,고구마,109,76,99,9,0,4,29,67,0
2023-08-09,고구마,77,88,147,7,0,3,25,41,0
2023-08-08,고구마,88,70,97,9,0,2,22,55,0
2023-08-07,고구마,70,0,0,5,0,2,26,37,0
2023-08-04,고구마,45,49,101,0,0,0,17,28,0
2023-08-03,고구마,50,34,79,1,0,0,15,33,0
2023-08-02,고구마,34,59,95,0,0,0,16,18,0
2023-08-01,고구마,60,59,110,1,0,0,16,42,0
2023-07-31,고구마,59,0,0,0,0,0,25,34,0
2023-07-29,고구마,27,47,102,0,0,0,13,14,0
2023-07-28,고구마,47,40,88,0,0,0,12,35,0
2023-07-27,고구마,40,72,89,2,0,0,8,30,0
2023-07-26,고구마,72,64,83,0,0,4,31,37,0
2023-07-25,고구마,64,61,75,2,0,3,27,32,0
2023-07-24,고구마,62,0,0,0,0,3,33,25,0
2023-07-22,고구마,30,60,92,2,0,0,19,9,0
2023-07-21,고구마,60,41,95,0,0,3,20,37,0
2023-07-20,고구마,41,68,79,2,0,3,18,18,0
2023-07-19,고구마,68,50,100,4,0,0,27,37,0
2023-07-18,고구마,51,91,98,6,0,2,23,19,0
2023-07-17,고구마,91,0,0,11,0,6,35,39,0
2023-07-15,고구마,50,50,93,2,0,3,14,31,0
2023-07-14,고구마,51,98,87,4,0,3,20,23,0
2023-07-13,고구마,99,58,80,6,0,7,40,45,0
2023-07-12,고구마,59,85,79,4,0,4,25,25,0
2023-07-11,고구마,85,62,111,6,0,6,30,43,0
2023-07-10,고구마,61,0,0,5,0,0,35,22,0
2023-07-08,고구마,56,81,78,4,0,0,17,35,0
2023-07-07,고구마,82,70,93,0,0,0,36,45,0
2023-07-06,고구마,70,50,78,1,0,0,35,34,0
2023-07-05,고구마,51,52,82,0,0,1,20,29,0
2023-07-04,고구마,52,68,109,0,0,2,19,31,0
2023-07-03,고구마,68,0,0,0,0,0,25,43,0
2023-07-01,고구마,57,77,95,4,0,3,12,38,0
2023-06-30,고구마,78,84,85,4,0,8,20,45,0
2023-06-29,고구마,85,95,100,9,0,4,20,51,0
2023-06-28,고구마,95,53,89,10,0,8,33,44,0
2023-06-27,고구마,52,101,123,9,0,8,14,22,0
2023-06-26,고구마,100,0,0,5,0,5,47,44,0
2023-06-24,고구마,38,86,80,0,0,3,11,24,0
2023-06-23,고구마,85,75,67,2,0,11,34,39,0
2023-06-22,고구마,75,92,100,5,0,3,12,55,0
2023-06-21,고구마,93,98,116,4,0,4,40,44,0
2023-06-20,고구마,99,101,82,6,0,7,27,58,0
2023-06-19,고구마,101,0,0,5,0,15,23,58,0
2023-06-17,고구마,58,73,107,0,0,6,13,38,0
2023-06-16,고구마,73,62,119,4,0,4,29,36,0
2023-06-15,고구마,61,90,132,6,2,3,22,29,0
2023-06-14,고구마,90,74,134,9,2,0,29,50,0
2023-06-13,고구마,74,85,129,10,0,5,36,23,0
2023-06-12,고구마,84,0,0,5,2,4,25,49,0
2023-06-10,고구마,36,83,105,0,0,0,23,13,0
2023-06-09,고구마,82,96,99,0,2,8,41,32,0
2023-06-08,고구마,96,77,131,8,0,2,26,60,0
2023-06-07,고구마,77,90,111,0,2,0,34,41,0
2023-06-06,고구마,90,105,138,0,0,4,39,47,0
2023-06-05,고구마,105,0,0,8,2,9,39,47,0
2023-06-03,고구마,45,92,97,2,0,3,19,22,0
2023-06-02,고구마,92,66,106,0,2,15,33,42,0
2023-06-01,고구마,66,98,123,2,2,7,27,28,0
2023-05-31,고구마,98,76,121,4,0,4,46,44,0
2023-05-30,고구마,76,100,122,5,0,5,31,35,0
2023-05-29,고구마,101,0,0,8,2,4,43,43,0
2023-05-27,고구마,64,76,120,8,0,7,17,32,0
2023-05-26,고구마,76,101,122,0,2,10,22,42,0
2023-05-25,고구마,100,79,112,5,2,21,35,38,0
2023-05-24,고구마,80,54,130,13,0,4,34,28,0
2023-05-23,고구마,54,98,131,7,0,0,21,26,0
2023-05-22,고구마,98,0,0,12,0,14,54,18,0
2023-05-20,고구마,46,105,89,5,1,3,18,19,0
2023-05-19,고구마,105,107,84,8,0,15,28,54,0
2023-05-18,고구마,106,101,99,5,0,10,38,54,0
2023-05-17,고구마,101,69,156,7,0,8,52,34,0
2023-05-16,고구마,69,118,160,6,0,4,26,33,0
2023-05-15,고구마,118,0,0,8,0,11,50,49,0
2023-05-13,고구마,40,114,123,5,0,3,26,5,0
2023-05-12,고구마,114,65,77,8,0,5,64,37,0
2023-05-11,고구마,66,119,120,2,0,6,18,39,0
2023-05-10,고구마,119,115,126,7,9,3,52,48,0
2023-05-09,고구마,115,126,128,15,0,4,54,42,0
2023-05-08,고구마,127,0,0,13,0,10,52,51,0
2023-05-06,고구마,79,64,98,5,0,3,45,26,0
2023-05-05,고구마,64,83,76,3,0,3,30,28,0
2023-05-04,고구마,83,128,126,13,0,11,34,25,0
2023-05-03,고구마,129,81,102,21,0,10,35,62,0
2023-05-02,고구마,81,160,144,2,0,9,44,26,0
2023-05-01,고구마,161,0,0,9,8,17,73,53,0
2023-04-29,고구마,102,139,123,14,0,4,41,44,0
2023-04-28,고구마,139,120,159,9,0,11,59,60,0
2023-04-27,고구마,120,113,135,9,0,15,44,52,0
2023-04-26,고구마,112,98,104,13,0,4,45,51,0
2023-04-25,고구마,98,110,119,6,0,5,41,46,0
2023-04-24,고구마,110,0,0,5,0,3,62,40,0
2023-04-22,고구마,70,132,141,8,0,3,24,35,0
2023-04-21,고구마,132,136,120,11,3,14,44,60,0
2023-04-20,고구마,136,134,143,14,0,10,44,68,0
2023-04-19,고구마,135,141,125,19,0,5,55,55,0
2023-04-18,고구마,142,189,166,7,3,6,51,74,0
2023-04-17,고구마,189,0,0,20,0,21,76,72,0
2023-04-15,고구마,112,133,158,11,0,6,59,36,0
2023-04-14,고구마,133,88,163,16,0,6,50,61,0
2023-04-13,고구마,89,130,120,13,0,8,35,32,0
2023-04-12,고구마,131,121,161,8,0,5,52,65,0
2023-04-11,고구마,122,166,156,15,0,11,37,58,0
2023-04-10,고구마,166,0,0,9,0,16,61,80,0
2023-04-08,고구마,130,127,147,17,5,12,47,48,0
2023-04-07,고구마,127,121,165,11,0,3,36,77,0
2023-04-06,고구마,121,165,155,13,0,8,49,51,0
2023-04-05,고구마,165,142,162,17,0,4,69,75,0
2023-04-04,고구마,141,184,187,13,2,6,42,79,0
2023-04-03,고구마,183,0,0,16,3,11,81,73,0
2023-04-01,고구마,78,109,181,10,0,4,25,39,0
2023-03-31,고구마,109,123,199,12,6,6,39,46,0
2023-03-30,고구마,123,161,190,16,8,7,23,69,0
2023-03-29,고구마,161,163,205,16,4,16,52,73,0
2023-03-28,고구마,163,215,209,14,3,11,60,75,0
2023-03-27,고구마,215,0,0,16,1,11,81,106,0
2023-03-25,고구마,97,161,176,7,2,2,51,35,0
2023-03-24,고구마,160,127,149,18,2,4,62,75,0
2023-03-23,고구마,126,181,200,11,0,11,73,32,0
2023-03-22,고구마,182,135,179,17,7,15,60,82,0
2023-03-21,고구마,135,195,197,11,3,19,44,58,0
2023-03-20,고구마,196,0,0,8,4,22,67,94,0
2023-03-18,고구마,120,147,152,6,7,7,41,59,0
2023-03-17,고구마,147,179,175,20,3,19,36,69,0
2023-03-16,고구마,179,140,191,15,3,12,77,72,0
2023-03-15,고구마,140,195,167,5,7,14,53,61,0
2023-03-14,고구마,196,129,185,11,0,13,76,95,0
2023-03-13,고구마,128,0,0,9,4,10,44,62,0
2023-03-11,고구마,118,145,162,18,0,2,45,53,0
2023-03-10,고구마,146,126,158,13,4,3,44,81,0
2023-03-09,고구마,127,193,173,10,0,1,42,73,0
2023-03-08,고구마,193,178,192,13,7,6,51,116,0
2023-03-07,고구마,178,193,219,16,9,0,74,79,0
2023-03-06,고구마,193,0,0,13,5,0,77,98,0
2023-03-04,고구마,130,146,160,19,3,3,61,44,0
2023-03-03,고구마,145,130,148,19,3,0,57,67,0
2023-03-02,고구마,130,126,154,21,2,0,62,45,0
2023-03-01,고구마,125,135,133,11,2,4,41,68,0
2023-02-28,고구마,135,187,202,6,6,0,53,70,0
2023-02-27,고구마,187,0,0,18,4,0,78,87,0
2023-02-25,고구마,120,124,169,8,2,0,53,57,0
2023-02-24,고구마,124,163,186,14,3,0,55,52,0
2023-02-23,고구마,162,155,172,14,3,0,47,99,0
2023-02-22,고구마,154,196,160,19,3,0,54,79,0
2023-02-21,고구마,195,216,194,16,5,0,65,110,0
2023-02-20,고구마,216,0,0,15,6,0,92,103,0
2023-02-18,고구마,126,149,141,10,2,0,47,67,0
2023-02-17,고구마,148,130,124,15,2,1,55,76,0
2023-02-16,고구마,131,136,167,14,2,0,40,74,0
2023-02-15,고구마,135,162,183,19,2,0,43,72,0
2023-02-14,고구마,162,123,252,11,2,0,68,81,0
2023-02-13,고구마,123,0,0,14,6,0,54,49,0
2023-02-11,고구마,114,152,179,11,2,0,47,53,0
2023-02-10,고구마,152,156,217,16,2,0,45,89,0
2023-02-09,고구마,156,164,196,19,2,0,53,82,0
2023-02-08,고구마,164,171,184,20,2,0,63,79,0
2023-02-07,고구마,171,206,198,12,4,0,62,93,0
2023-02-06,고구마,206,0,0,26,2,0,75,103,0
2023-02-04,고구마,111,167,174,4,3,0,38,66,0
2023-02-03,고구마,166,185,0,10,2,0,63,92,0
2023-02-02,고구마,184,190,0,16,4,0,77,88,0
2023-02-01,고구마,191,190,0,26,5,0,83,76,0
2023-01-31,고구마,190,183,0,24,2,0,57,107,0
2023-01-30,고구마,183,0,0,18,2,0,67,96,0
2023-01-28,고구마,90,127,144,13,2,0,25,50,0
2023-01-27,고구마,127,112,179,15,2,0,57,53,0
2023-01-26,고구마,111,71,211,8,2,0,51,51,0
2023-01-25,고구마,71,0,222,12,0,0,21,38,0
2023-01-20,고구마,56,151,210,10,3,0,34,9,0
2023-01-19,고구마,149,158,177,16,2,0,66,67,0
2023-01-18,고구마,158,182,181,13,3,0,67,75,0
2023-01-17,고구마,182,224,206,35,3,0,59,85,0
2023-01-16,고구마,224,0,0,28,6,0,108,82,0
2023-01-14,고구마,101,133,165,12,8,0,25,56,0
2023-01-13,고구마,134,163,160,8,3,4,42,76,0
2023-01-12,고구마,162,173,169,13,2,4,60,84,0
2023-01-11,고구마,174,130,223,20,0,4,61,88,0
2023-01-10,고구마,131,217,213,19,0,4,38,69,0
2023-01-09,고구마,217,0,0,24,9,3,78,103,0
2023-01-07,고구마,208,161,200,28,9,0,75,94,0
2023-01-06,고구마,161,224,202,20,0,0,64,77,0
2023-01-05,고구마,223,206,191,25,13,0,78,108,0
2023-01-04,고구마,205,219,210,19,6,4,83,94,0
2023-01-03,고구마,220,0,162,23,3,0,106,87,0
2022-12-31,고구마,22,136,57,9,1,0,0,12,0
2022-12-30,고구마,136,185,159,14,3,4,39,76,0
2022-12-29,고구마,185,197,158,21,7,4,56,97,0
2022-12-28,고구마,197,138,164,34,6,4,59,94,0
2022-12-27,고구마,139,136,114,19,0,6,45,68,0
2022-12-26,고구마,136,0,0,22,0,0,64,50,0
2022-12-24,고구마,85,138,142,11,2,0,40,32,0
2022-12-23,고구마,138,159,116,15,0,0,61,62,0
2022-12-22,고구마,158,161,128,16,3,0,57,83,0
2022-12-21,고구마,161,167,153,9,0,0,71,81,0
2022-12-20,고구마,166,119,136,22,4,0,58,83,0
2022-12-19,고구마,119,0,0,8,1,0,40,70,0
2022-12-17,고구마,97,129,155,1,0,6,43,47,0
2022-12-16,고구마,129,136,85,29,2,0,52,46,0
2022-12-15,고구마,137,170,161,26,0,0,51,59,0
2022-12-14,고구마,171,192,161,22,0,1,66,81,0
2022-12-13,고구마,192,177,180,26,2,1,59,104,0
2022-12-12,고구마,177,0,0,24,0,0,63,90,0
2022-12-10,고구마,128,136,174,25,2,0,52,49,0
2022-12-09,고구마,136,129,155,20,2,0,58,56,0
2022-12-08,고구마,130,151,160,23,4,0,52,50,0
2022-12-07,고구마,150,125,146,19,2,0,63,67,0
2022-12-06,고구마,124,119,132,19,2,0,52,52,0
2022-12-05,고구마,119,0,0,9,2,0,46,62,0
2022-12-03,고구마,67,152,126,16,5,0,34,13,0
2022-12-02,고구마,151,122,115,13,2,0,58,79,0
2022-12-01,고구마,121,164,109,14,0,0,55,53,0
2022-11-30,고구마,163,131,87,12,1,0,76,75,0
2022-11-29,고구마,131,124,129,15,0,0,51,65,0
2022-11-28,고구마,124,0,0,15,1,0,40,68,0
2022-11-26,고구마,73,101,125,15,0,1,39,19,0
2022-11-25,고구마,101,113,111,9,0,0,36,56,0
2022-11-24,고구마,112,128,134,12,2,1,36,62,0
2022-11-23,고구마,128,102,102,4,1,0,58,65,0
2022-11-22,고구마,103,110,134,7,0,0,47,48,0
2022-11-21,고구마,109,0,0,6,3,0,65,36,0
2022-11-19,고구마,82,117,120,2,4,0,39,37,0
2022-11-18,고구마,116,113,90,9,3,3,45,57,0
2022-11-17,고구마,114,147,105,8,3,5,23,74,0
2022-11-16,고구마,146,135,89,16,3,0,60,68,0
2022-11-15,고구마,135,125,95,14,1,1,54,65,0
2022-11-14,고구마,125,0,0,19,0,1,42,63,0
2022-11-12,고구마,91,107,80,9,4,2,42,33,0
2022-11-11,고구마,107,113,106,4,4,2,54,43,0
2022-11-10,고구마,113,141,69,7,5,0,53,48,0
2022-11-09,고구마,140,128,96,9,1,1,51,79,0
2022-11-08,고구마,128,131,111,11,1,1,54,61,0
2022-11-07,고구마,130,0,0,10,1,1,71,48,0
2022-11-05,고구마,78,84,119,4,1,1,41,32,0
2022-11-04,고구마,84,110,105,4,2,2,38,38,0
2022-11-03,고구마,110,129,64,4,6,6,47,47,0
2022-11-02,고구마,128,131,73,7,5,1,51,65,0
2022-11-01,고구마,130,141,76,17,8,1,40,65,0
2022-10-31,고구마,140,0,0,18,7,5,60,51,0
2022-10-29,고구마,106,134,106,14,4,1,64,22,0
2022-10-28,고구마,134,135,109,6,10,4,71,43,0
2022-10-27,고구마,135,143,104,16,5,8,49,57,0
2022-10-26,고구마,142,97,137,14,5,6,57,61,0
2022-10-25,고구마,97,138,161,0,9,5,39,44,0
2022-10-24,고구마,139,0,0,2,1,1,93,41,0
2022-10-22,고구마,73,149,170,6,1,3,30,34,0
2022-10-21,고구마,149,135,159,4,7,0,75,63,0
2022-10-20,고구마,135,160,160,4,5,1,50,75,0
2022-10-19,고구마,160,137,155,4,8,10,77,61,0
2022-10-18,고구마,137,191,161,11,3,1,49,73,0
2022-10-17,고구마,192,0,0,8,3,0,88,92,0
2022-10-15,고구마,109,163,107,10,5,1,36,57,0
2022-10-14,고구마,163,127,103,10,5,1,77,70,0
2022-10-13,고구마,127,165,122,5,9,4,63,46,0
2022-10-12,고구마,165,148,166,16,5,5,90,49,0
2022-10-11,고구마,148,138,160,22,5,5,71,45,0
2022-10-10,고구마,139,0,0,13,3,0,72,50,0
2022-10-08,고구마,131,149,133,12,2,7,65,46,0
2022-10-07,고구마,149,108,168,21,7,2,68,51,0
2022-10-06,고구마,107,134,127,11,3,3,47,44,0
2022-10-05,고구마,135,112,114,20,5,0,36,73,0
2022-10-04,고구마,113,155,141,29,1,4,46,32,0
2022-10-03,고구마,156,0,0,12,12,4,74,53,0
2022-10-01,고구마,138,178,126,15,13,5,47,58,0
2022-09-30,고구마,178,176,98,12,6,5,81,74,0
2022-09-29,고구마,177,143,163,25,7,4,81,59,0
2022-09-28,고구마,143,138,137,8,4,5,55,71,0
2022-09-27,고구마,137,178,172,11,0,5,59,63,0
2022-09-26,고구마,178,0,0,20,3,3,96,56,0
2022-09-24,고구마,91,101,171,8,9,0,25,48,0
2022-09-23,고구마,101,174,0,11,6,0,44,40,0
2022-09-22,고구마,173,135,0,7,11,4,82,70,0
2022-09-21,고구마,136,178,0,19,0,8,49,59,0
2022-09-20,고구마,179,204,0,16,14,7,72,69,0
2022-09-19,고구마,204,0,0,18,10,0,76,100,0
2022-09-17,고구마,170,140,124,13,8,6,78,65,0
2022-09-16,고구마,141,132,140,8,0,3,54,75,0
2022-09-15,고구마,132,143,153,6,3,6,52,65,0
2022-09-14,고구마,142,91,181,14,2,1,71,55,0
2022-09-13,고구마,91,0,197,5,0,0,46,40,0
2022-09-09,고구마,9,108,136,0,0,0,0,8,0
2022-09-08,고구마,108,156,207,6,1,0,42,59,0
2022-09-07,고구마,156,145,156,18,8,7,75,48,0
2022-09-06,고구마,143,183,209,17,0,5,65,58,0
2022-09-05,고구마,182,0,0,15,4,0,76,88,0
2022-09-03,고구마,113,121,129,6,2,4,37,63,0
2022-09-02,고구마,120,175,134,15,9,1,55,41,0
2022-09-01,고구마,175,175,133,8,7,8,53,99,0
2022-08-31,고구마,176,220,132,10,3,8,85,69,0
2022-08-30,고구마,221,204,135,10,7,0,100,103,0
2022-08-29,고구마,204,0,0,10,10,2,86,96,0
2022-08-27,고구마,122,136,132,9,10,6,51,46,0
2022-08-26,고구마,135,119,106,12,6,4,64,50,0
2022-08-25,고구마,118,123,130,12,4,1,50,52,0
2022-08-24,고구마,122,135,85,13,4,4,52,50,0
2022-08-23,고구마,135,177,140,9,0,3,60,63,0
2022-08-22,고구마,176,0,0,17,5,0,61,94,0
2022-08-20,고구마,103,170,96,12,1,4,46,40,0
2022-08-19,고구마,169,158,120,23,4,10,64,69,0
2022-08-18,고구마,159,157,136,21,1,6,68,62,0
2022-08-17,고구마,157,154,160,27,1,6,62,61,0
2022-08-16,고구마,154,133,160,11,0,4,62,77,0
2022-08-15,고구마,133,0,0,18,0,3,45,67,0
2022-08-13,고구마,101,119,107,11,0,4,45,40,0
2022-08-12,고구마,119,103,114,10,0,4,50,55,0
2022-08-11,고구마,103,99,102,11,0,4,35,53,0
2022-08-10,고구마,99,147,111,5,0,0,36,58,0
2022-08-09,고구마,147,97,159,7,0,3,54,83,0
2022-08-08,고구마,98,0,0,2,0,0,44,51,0
2022-08-05,고구마,122,101,107,12,0,0,47,62,0
2022-08-04,고구마,101,79,81,8,1,0,43,49,0
2022-08-03,고구마,80,95,92,4,1,0,31,43,0
2022-08-02,고구마,95,110,61,9,2,0,34,50,0
2022-08-01,고구마,110,0,0,19,3,0,32,56,0
2022-07-30,고구마,85,102,67,14,1,0,26,45,0
2022-07-29,고구마,102,88,97,10,2,0,26,64,0
2022-07-28,고구마,87,89,59,7,3,0,13,65,0
2022-07-27,고구마,89,83,89,13,2,0,29,45,0
2022-07-26,고구마,83,75,97,17,3,2,23,38,0
2022-07-25,고구마,75,0,0,10,2,0,30,33,0
2022-07-23,고구마,61,92,89,7,1,1,24,28,0
2022-07-22,고구마,91,95,46,6,0,0,35,51,0
2022-07-21,고구마,95,79,78,6,0,1,31,57,0
2022-07-20,고구마,79,100,61,5,1,0,24,49,0
2022-07-19,고구마,100,98,69,14,3,1,33,49,0
2022-07-18,고구마,99,0,0,14,2,0,38,44,0
2022-07-16,고구마,70,93,52,6,2,1,29,32,0
2022-07-15,고구마,93,87,39,10,0,0,32,51,0
2022-07-14,고구마,88,80,65,6,0,0,36,45,0
2022-07-13,고구마,80,79,80,10,1,0,31,38,0
2022-07-12,고구마,79,111,88,6,1,0,28,44,0
2022-07-11,고구마,111,0,0,0,6,0,50,55,0
2022-07-09,고구마,49,78,74,5,0,1,14,28,0
2022-07-08,고구마,78,93,98,3,6,2,29,38,0
2022-07-07,고구마,93,78,65,1,6,2,48,36,0
2022-07-06,고구마,78,82,92,0,2,1,42,33,0
2022-07-05,고구마,81,109,84,2,1,2,30,47,0
2022-07-04,고구마,109,0,0,8,7,0,43,51,0
2022-07-02,고구마,91,95,88,11,0,0,52,29,0
2022-07-01,고구마,95,85,44,19,6,0,36,34,0
2022-06-30,고구마,86,100,70,4,0,0,41,40,0
2022-06-29,고구마,100,89,64,0,6,0,33,61,0
2022-06-28,고구마,89,123,104,4,5,0,31,49,0
2022-06-27,고구마,124,0,0,9,5,0,59,50,0
2022-06-25,고구마,67,80,73,4,0,0,35,29,0
2022-06-24,고구마,79,67,93,5,0,1,37,37,0
2022-06-23,고구마,67,100,68,5,0,2,30,30,0
2022-06-22,고구마,101,116,79,5,0,3,46,46,0
2022-06-21,고구마,115,82,89,17,4,2,39,54,0
2022-06-20,고구마,82,0,0,14,0,1,39,28,0
2022-06-18,고구마,78,107,53,3,1,2,34,39,0
2022-06-17,고구마,107,119,46,6,1,2,40,58,0
2022-06-16,고구마,119,132,67,2,5,0,47,65,0
2022-06-15,고구마,132,134,85,9,0,2,59,62,0
2022-06-14,고구마,135,129,84,11,5,2,56,60,0
2022-06-13,고구마,129,0,0,17,0,0,64,48,0
2022-06-11,고구마,96,105,25,7,2,0,43,44,0
2022-06-10,고구마,104,99,65,1,2,0,52,50,0
2022-06-09,고구마,100,131,62,4,5,0,50,40,0
2022-06-08,고구마,131,111,62,7,2,1,63,58,0
2022-06-07,고구마,112,138,101,8,7,0,42,54,0
2022-06-06,고구마,138,0,0,17,1,0,64,56,0
2022-06-04,고구마,77,97,55,11,5,2,35,25,0
2022-06-03,고구마,97,106,79,2,0,3,40,52,0
2022-06-02,고구마,104,123,84,4,5,2,53,42,0
2022-06-01,고구마,123,121,98,9,3,0,68,43,0
2022-05-31,고구마,121,122,71,20,7,0,58,36,0
2022-05-30,고구마,123,0,0,18,0,0,54,50,0
2022-05-28,고구마,81,120,50,13,9,0,34,25,0
2022-05-27,고구마,120,122,78,11,13,0,58,38,0
2022-05-26,고구마,122,112,86,18,1,0,59,44,0
2022-05-25,고구마,112,130,39,5,3,0,56,48,0
2022-05-24,고구마,130,131,69,12,4,0,66,48,0
2022-05-23,고구마,130,0,0,23,3,0,57,48,0
2022-05-21,고구마,92,89,41,11,4,2,42,34,0
2022-05-20,고구마,88,84,60,15,4,2,36,32,0
2022-05-19,고구마,85,99,122,8,4,1,37,34,0
2022-05-18,고구마,100,156,112,3,6,0,54,36,0
2022-05-17,고구마,156,160,87,19,5,0,71,61,0
2022-05-16,고구마,160,0,0,14,4,2,73,67,0
2022-05-14,고구마,110,123,47,10,5,2,49,44,0
2022-05-13,고구마,123,77,72,15,4,2,51,51,0
2022-05-12,고구마,77,120,108,5,4,0,45,23,0
2022-05-11,고구마,120,126,86,22,1,2,49,46,0
2022-05-10,고구마,127,128,70,17,3,0,62,44,0
2022-05-09,고구마,127,0,0,8,2,0,78,40,0
2022-05-07,고구마,74,98,93,10,0,0,32,32,0
2022-05-06,고구마,99,76,100,7,4,0,51,36,0
2022-05-05,고구마,76,126,43,9,1,0,33,33,0
2022-05-04,고구마,127,102,101,19,2,2,46,57,0
2022-05-03,고구마,101,144,116,9,5,2,43,43,0
2022-05-02,고구마,145,0,0,6,2,2,66,68,0
2022-04-30,고구마,115,123,32,12,8,4,39,53,0
2022-04-29,고구마,123,159,68,0,4,3,58,58,0
2022-04-28,고구마,159,135,94,8,3,2,83,63,0
2022-04-27,고구마,135,104,106,13,4,3,58,57,0
2022-04-26,고구마,103,119,108,5,1,1,61,36,0
2022-04-25,고구마,119,0,0,2,1,3,68,45,0
2022-04-23,고구마,79,141,94,5,1,1,48,24,0
2022-04-22,고구마,141,120,80,5,4,2,70,60,0
2022-04-21,고구마,119,143,79,5,8,8,65,34,0
2022-04-20,고구마,142,125,72,7,3,4,67,62,0
2022-04-19,고구마,124,166,130,12,7,10,56,40,0
2022-04-18,고구마,166,0,0,15,9,4,76,62,0
2022-04-16,고구마,121,158,65,14,4,3,49,51,0
2022-04-15,고구마,158,163,101,24,7,2,59,66,0
2022-04-14,고구마,163,120,111,11,5,10,68,69,0
2022-04-13,고구마,119,161,112,9,0,3,52,56,0
2022-04-12,고구마,161,156,103,8,8,11,75,59,0
2022-04-11,고구마,157,0,0,19,1,2,81,53,0
2022-04-09,고구마,137,147,127,7,5,11,60,54,0
2022-04-08,고구마,148,165,123,14,5,4,60,64,0
2022-04-07,고구마,165,155,125,12,9,9,74,61,0
2022-04-06,고구마,155,162,133,21,6,3,67,58,0
2022-04-05,고구마,162,187,129,18,3,5,88,48,0
2022-04-04,고구마,187,0,0,10,10,7,89,71,0
2022-04-02,고구마,147,181,91,12,5,10,60,60,0
2022-04-01,고구마,181,199,70,24,4,3,77,73,0
2022-03-31,고구마,199,190,105,22,9,3,76,89,0
2022-03-30,고구마,190,205,127,24,5,2,82,77,0
2022-03-29,고구마,204,209,138,13,8,9,82,93,0
2022-03-28,고구마,210,0,0,21,4,2,79,103,0
2022-03-26,고구마,119,176,121,16,4,6,46,46,0
2022-03-25,고구마,176,149,138,25,4,2,57,88,0
2022-03-24,고구마,148,200,134,19,3,1,54,72,0
2022-03-23,고구마,200,179,144,31,1,9,64,95,0
2022-03-22,고구마,179,197,151,24,3,3,67,82,0
2022-03-21,고구마,198,0,0,34,2,10,77,74,0
2022-03-19,고구마,100,152,139,13,1,11,32,42,0
2022-03-18,고구마,153,175,134,22,4,0,57,69,0
2022-03-17,고구마,175,191,180,29,8,11,54,73,0
2022-03-16,고구마,190,167,168,24,3,2,81,81,0
2022-03-15,고구마,167,185,175,29,5,5,76,52,0
2022-03-14,고구마,185,0,0,28,6,0,64,87,0
2022-03-12,고구마,91,162,115,15,5,0,43,28,0
2022-03-11,고구마,162,158,148,21,8,7,55,71,0
2022-03-10,고구마,158,173,161,11,3,0,64,80,0
2022-03-09,고구마,172,192,139,26,3,3,70,71,0
2022-03-08,고구마,191,219,142,30,3,3,74,82,0
2022-03-07,고구마,219,0,0,38,7,0,86,88,0
2022-03-05,고구마,114,160,140,25,4,2,29,53,0
2022-03-04,고구마,160,148,135,16,1,3,64,76,0
2022-03-03,고구마,149,154,149,17,4,0,53,74,0
2022-03-02,고구마,155,133,129,23,3,0,56,72,0
2022-03-01,고구마,132,202,174,23,9,3,58,40,0
2022-02-28,고구마,202,0,0,32,10,6,75,79,0
2022-02-26,고구마,130,169,152,10,3,2,57,59,0
2022-02-25,고구마,169,186,143,17,5,0,76,71,0
2022-02-24,고구마,186,172,192,21,0,0,73,92,0
2022-02-23,고구마,172,160,122,17,0,4,63,88,0
2022-02-22,고구마,161,194,166,18,0,0,76,66,0
2022-02-21,고구마,194,0,0,24,6,0,81,83,0
2022-02-19,고구마,110,141,125,11,4,0,43,52,0
2022-02-18,고구마,142,124,112,6,3,3,73,56,0
2022-02-17,고구마,124,167,178,24,0,0,43,57,0
2022-02-16,고구마,166,183,71,21,4,0,64,78,0
